#  step      rmse_trn    rmse_e_trn    rmse_f_trn    rmse_v_trn         lr
 260000      7.16e+00      9.07e-03      7.16e-02      1.22e-02    4.1e-04
 262000      4.48e+00      1.21e-02      4.47e-02      1.84e-02    4.1e-04
 264000      5.68e+00      1.51e-02      5.68e-02      7.85e-03    4.1e-04
 266000      8.63e+00      1.85e-02      8.62e-02      1.05e-02    4.0e-04
 268000      7.23e+00      1.79e-02      7.18e-02      4.89e-02    4.0e-04
 270000      8.04e+00      5.44e-03      8.02e-02      2.75e-02    4.0e-04
 272000      6.08e+00      5.41e-03      6.08e-02      1.52e-02    3.9e-04
 274000      3.47e+00      1.68e-02      3.46e-02      1.80e-02    3.9e-04
 276000      2.53e+00      9.12e-03      2.50e-02      2.21e-02    3.9e-04
 278000      6.93e+00      3.17e-03      6.90e-02      3.90e-02    3.9e-04
 280000      9.74e-01      1.42e-02      5.71e-03      3.92e-02    3.8e-04
 282000      5.87e+00      2.46e-02      5.85e-02      3.37e-02    3.8e-04
 284000      8.35e+00      1.14e-02      8.34e-02      2.78e-02    3.8e-04
 286000      6.46e+00      1.15e-02      6.41e-02      4.58e-02    3.8e-04
 288000      6.94e+00      9.13e-03      6.93e-02      2.33e-02    3.7e-04
 290000      7.21e+00      2.43e-02      7.20e-02      2.11e-02    3.7e-04
 292000      6.40e+00      7.78e-03      6.40e-02      1.28e-02    3.7e-04
 294000      6.35e+00      4.01e-03      6.35e-02      7.76e-03    3.7e-04
 296000      6.53e+00      2.96e-03      6.52e-02      1.48e-02    3.6e-04
 298000      7.70e+00      2.32e-03      7.69e-02      2.37e-02    3.6e-04
 300000      7.46e+00      8.05e-03      7.45e-02      1.99e-02    3.6e-04
 302000      6.84e+00      8.50e-03      6.83e-02      2.15e-02    3.6e-04
 304000      6.49e+00      6.49e-03      6.48e-02      2.10e-02    3.5e-04
 306000      1.60e+00      1.75e-02      1.57e-02      1.58e-02    3.5e-04
 308000      5.03e+00      8.57e-03      5.03e-02      5.61e-03    3.5e-04
 310000      7.28e+00      4.72e-03      7.27e-02      2.44e-02    3.5e-04
 312000      8.82e+00      5.51e-03      8.81e-02      1.60e-02    3.4e-04
 314000      7.09e+00      9.59e-03      7.08e-02      2.19e-02    3.4e-04
 316000      1.78e+00      1.63e-02      1.77e-02      7.80e-03    3.4e-04
 318000      7.71e+00      2.32e-03      7.69e-02      3.09e-02    3.4e-04
 320000      7.00e+00      6.48e-03      6.99e-02      2.40e-02    3.3e-04
 322000      5.23e+00      1.07e-02      5.22e-02      1.11e-02    3.3e-04
 324000      6.81e+00      1.70e-02      6.79e-02      2.26e-02    3.3e-04
 326000      5.78e+00      1.81e-03      5.76e-02      2.72e-02    3.3e-04
 328000      6.27e+00      1.02e-02      6.26e-02      1.59e-02    3.3e-04
 330000      6.51e+00      1.58e-02      6.51e-02      8.67e-03    3.2e-04
 332000      6.24e+00      5.65e-04      6.24e-02      1.02e-02    3.2e-04
 334000      2.77e+00      1.16e-02      2.74e-02      1.93e-02    3.2e-04
 336000      4.89e+00      7.83e-03      4.88e-02      1.54e-02    3.2e-04
 338000      7.37e+00      1.56e-02      7.36e-02      1.82e-02    3.1e-04
 340000      5.47e+00      1.97e-02      5.45e-02      2.37e-02    3.1e-04
 342000      5.64e+00      2.57e-02      5.63e-02      1.64e-02    3.1e-04
 344000      6.06e+00      1.62e-02      6.04e-02      3.05e-02    3.1e-04
 346000      8.33e+00      4.60e-03      8.32e-02      2.40e-02    3.1e-04
 348000      7.07e+00      1.46e-02      7.06e-02      1.56e-02    3.0e-04
 350000      6.68e+00      1.09e-02      6.64e-02      4.51e-02    3.0e-04
 352000      6.30e+00      7.96e-03      6.30e-02      1.45e-02    3.0e-04
 354000      4.33e+00      1.54e-02      4.29e-02      3.98e-02    3.0e-04
 356000      6.83e+00      8.43e-03      6.82e-02      1.46e-02    3.0e-04
