#  step      rmse_trn    rmse_e_trn    rmse_f_trn    rmse_v_trn         lr
  58000      9.12e+00      1.38e-02      9.06e-02      3.66e-02    8.2e-04
  60000      6.25e+00      2.08e-02      6.24e-02      1.07e-02    8.1e-04
  62000      8.71e+00      4.11e-02      8.70e-02      2.14e-02    8.1e-04
  64000      6.82e+00      3.22e-02      6.77e-02      2.55e-02    8.0e-04
  66000      7.94e+00      1.91e-03      7.94e-02      5.48e-03    8.0e-04
  68000      6.92e+00      1.61e-02      6.91e-02      7.01e-03    7.9e-04
  70000      5.25e+00      1.11e-02      5.23e-02      1.19e-02    7.9e-04
  72000      8.20e+00      1.12e-02      8.19e-02      7.48e-03    7.8e-04
  74000      4.30e+00      2.12e-02      4.20e-02      4.41e-02    7.8e-04
  76000      8.47e+00      6.94e-02      8.38e-02      2.73e-02    7.7e-04
  78000      7.18e+00      7.13e-03      7.15e-02      1.97e-02    7.7e-04
  80000      6.31e+00      1.27e-02      6.30e-02      1.61e-02    7.6e-04
  82000      1.08e+01      1.34e-03      1.08e-01      2.78e-02    7.6e-04
  84000      6.47e+00      2.07e-03      6.47e-02      4.07e-03    7.5e-04
  86000      7.11e+00      4.83e-03      7.09e-02      4.84e-02    7.5e-04
  88000      8.36e+00      9.07e-03      8.35e-02      1.52e-02    7.4e-04
  90000      6.62e+00      2.48e-03      6.53e-02      5.31e-02    7.4e-04
  92000      5.79e+00      1.34e-02      5.78e-02      3.83e-02    7.3e-04
  94000      7.80e+00      4.19e-02      7.78e-02      1.26e-02    7.3e-04
  96000      6.87e+00      2.12e-02      6.86e-02      6.01e-03    7.2e-04
  98000      1.33e+01      4.11e-02      1.33e-01      3.56e-02    7.2e-04
 100000      6.87e+00      9.90e-04      6.83e-02      2.06e-02    7.1e-04
 102000      6.71e+00      3.63e-02      6.70e-02      5.55e-03    7.1e-04
 104000      4.67e+00      3.46e-02      4.62e-02      1.95e-02    7.0e-04
 106000      6.36e+00      2.34e-02      6.29e-02      4.65e-02    7.0e-04
 108000      7.28e+00      2.57e-03      7.18e-02      5.81e-02    6.9e-04
 110000      6.71e+00      2.66e-02      6.67e-02      2.49e-02    6.9e-04
 112000      5.79e+00      1.54e-05      5.77e-02      2.17e-02    6.8e-04
 114000      8.19e+00      2.21e-02      8.09e-02      3.47e-02    6.8e-04
 116000      4.25e+00      9.48e-03      4.24e-02      8.64e-03    6.7e-04
 118000      3.54e+00      2.85e-02      3.54e-02      1.41e-02    6.7e-04
 120000      5.63e+00      4.05e-02      5.61e-02      1.98e-02    6.6e-04
 122000      1.04e+01      9.62e-03      1.02e-01      7.42e-02    6.6e-04
 124000      6.74e+00      2.26e-02      6.72e-02      2.40e-02    6.5e-04
 126000      3.74e+00      3.22e-02      3.73e-02      3.91e-02    6.5e-04
 128000      6.40e+00      3.04e-02      6.36e-02      1.95e-02    6.5e-04
 130000      7.14e+00      6.52e-03      7.14e-02      1.71e-02    6.4e-04
 132000      8.53e+00      1.70e-02      8.53e-02      1.08e-02    6.4e-04
 134000      8.97e+00      2.84e-02      8.95e-02      1.77e-02    6.3e-04
 136000      6.30e+00      2.52e-02      6.27e-02      2.96e-02    6.3e-04
 138000      6.68e+00      4.18e-03      6.66e-02      1.91e-02    6.2e-04
 140000      4.33e+00      9.84e-03      4.07e-02      7.27e-02    6.2e-04
 142000      2.33e+00      9.02e-03      2.32e-02      7.80e-03    6.2e-04
 144000      3.51e+00      6.90e-03      3.48e-02      2.60e-02    6.1e-04
 146000      8.91e+00      5.16e-03      8.70e-02      5.64e-02    6.1e-04
 148000      7.23e+00      6.81e-02      7.07e-02      7.46e-02    6.0e-04
 150000      3.05e+00      2.10e-02      3.02e-02      1.13e-02    6.0e-04
 152000      9.28e+00      1.16e-02      9.24e-02      2.72e-02    5.9e-04
 154000      5.50e+00      1.63e-02      5.47e-02      1.75e-02    5.9e-04
 156000      7.58e+00      4.52e-02      7.56e-02      1.35e-02    5.9e-04
 158000      7.34e+00      6.12e-03      7.32e-02      1.85e-02    5.8e-04
 160000      7.94e+00      1.44e-02      7.93e-02      1.37e-02    5.8e-04
 162000      6.96e+00      7.14e-03      6.86e-02      3.32e-02    5.7e-04
 164000      8.02e+00      1.50e-02      7.99e-02      1.71e-02    5.7e-04
 166000      2.16e+00      3.26e-02      1.92e-02      4.85e-02    5.7e-04
 168000      6.64e+00      1.62e-02      6.58e-02      2.94e-02    5.6e-04
 170000      6.61e+00      4.98e-02      6.58e-02      3.55e-03    5.6e-04
 172000      6.74e+00      7.27e-03      6.71e-02      2.27e-02    5.6e-04
 174000      7.32e+00      1.07e-02      7.22e-02      3.43e-02    5.5e-04
 176000      7.46e+00      8.30e-03      7.46e-02      1.54e-02    5.5e-04
 178000      2.16e+00      1.35e-03      2.11e-02      2.21e-02    5.4e-04
 180000      7.03e+00      3.89e-02      6.99e-02      1.75e-02    5.4e-04
 182000      8.19e+00      1.82e-02      8.18e-02      1.36e-02    5.4e-04
 184000      5.95e+00      1.36e-02      5.93e-02      2.63e-02    5.3e-04
 186000      4.97e+00      1.04e-02      4.88e-02      2.70e-02    5.3e-04
 188000      6.52e+00      2.68e-03      6.16e-02      1.06e-01    5.3e-04
 190000      8.20e+00      3.69e-03      8.13e-02      2.88e-02    5.2e-04
 192000      6.41e+00      1.04e-02      6.29e-02      4.28e-02    5.2e-04
 194000      7.69e+00      3.30e-02      7.67e-02      1.90e-02    5.2e-04
 196000      7.19e+00      6.80e-03      7.19e-02      7.80e-03    5.1e-04
 198000      1.61e+00      2.52e-02      1.57e-02      9.56e-03    5.1e-04
 200000      6.34e+00      2.51e-02      6.29e-02      2.79e-02    5.0e-04
 202000      5.98e+00      1.02e-02      5.94e-02      2.58e-02    5.0e-04
 204000      5.53e+00      2.72e-02      5.51e-02      2.16e-02    5.0e-04
 206000      6.18e+00      3.62e-02      6.05e-02      4.31e-02    4.9e-04
 208000      7.56e+00      3.74e-02      7.42e-02      3.96e-02    4.9e-04
 210000      6.79e+00      1.26e-02      6.79e-02      5.75e-03    4.9e-04
 212000      2.77e+00      4.78e-02      2.69e-02      2.83e-02    4.8e-04
 214000      4.04e+00      1.31e-02      4.02e-02      1.30e-02    4.8e-04
 216000      6.47e+00      2.57e-02      6.46e-02      9.20e-03    4.8e-04
 218000      7.10e+00      1.41e-02      7.09e-02      1.33e-02    4.7e-04
 220000      5.01e+00      1.49e-02      5.00e-02      1.03e-02    4.7e-04
 222000      8.78e+00      3.27e-02      8.77e-02      1.21e-02    4.7e-04
 224000      5.99e+00      1.18e-02      5.99e-02      1.32e-02    4.6e-04
 226000      7.40e+00      3.69e-03      7.39e-02      6.85e-03    4.6e-04
 228000      6.40e+00      1.77e-03      6.39e-02      1.15e-02    4.6e-04
 230000      6.82e+00      8.62e-03      6.81e-02      5.78e-03    4.6e-04
 232000      6.45e+00      7.35e-03      6.44e-02      1.05e-02    4.5e-04
 234000      5.67e+00      8.71e-03      5.65e-02      2.03e-02    4.5e-04
 236000      7.74e+00      7.12e-03      7.74e-02      6.58e-03    4.5e-04
 238000      6.37e+00      2.65e-03      6.35e-02      1.29e-02    4.4e-04
 240000      5.29e+00      1.87e-02      5.27e-02      1.39e-02    4.4e-04
 242000      7.31e+00      3.50e-02      7.30e-02      6.60e-03    4.4e-04
 244000      3.54e+00      2.13e-02      3.53e-02      9.61e-03    4.3e-04
 246000      7.07e+00      1.50e-02      7.02e-02      2.44e-02    4.3e-04
 248000      7.84e+00      1.15e-03      7.84e-02      9.47e-03    4.3e-04
 250000      6.56e+00      2.18e-02      6.53e-02      1.50e-02    4.3e-04
 252000      4.90e+00      2.28e-02      4.88e-02      1.92e-02    4.2e-04
 254000      6.03e+00      2.53e-02      6.01e-02      1.01e-02    4.2e-04
 256000      6.20e+00      2.13e-03      6.20e-02      4.09e-03    4.2e-04
 258000      4.51e+00      1.09e-03      4.51e-02      9.18e-03    4.1e-04
 260000      7.25e+00      5.08e-03      7.23e-02      1.62e-02    4.1e-04
 262000      6.13e+00      9.56e-03      6.12e-02      5.16e-03    4.1e-04
 264000      2.71e+00      4.87e-02      2.70e-02      1.72e-02    4.1e-04
 266000      2.75e+00      1.28e-02      2.63e-02      2.29e-02    4.0e-04
 268000      7.78e+00      3.23e-02      7.76e-02      1.01e-02    4.0e-04
 270000      2.33e+00      3.15e-02      2.32e-02      5.86e-03    4.0e-04
 272000      5.10e+00      8.10e-03      5.08e-02      1.23e-02    3.9e-04
 274000      7.15e+00      8.01e-04      7.14e-02      1.46e-02    3.9e-04
 276000      6.62e+00      1.20e-02      6.61e-02      9.12e-03    3.9e-04
 278000      2.01e+00      1.29e-02      2.00e-02      1.00e-02    3.9e-04
 280000      5.39e+00      3.64e-02      5.38e-02      1.36e-02    3.8e-04
 282000      9.65e+00      7.86e-03      9.60e-02      2.71e-02    3.8e-04
 284000      7.18e+00      4.79e-03      7.15e-02      2.36e-02    3.8e-04
 286000      9.49e+00      1.02e-02      9.47e-02      2.14e-02    3.8e-04
 288000      4.91e+00      1.93e-03      4.90e-02      6.08e-03    3.7e-04
 290000      9.27e+00      1.61e-02      9.22e-02      3.07e-02    3.7e-04
 292000      1.39e+00      2.06e-02      1.38e-02      1.87e-02    3.7e-04
 294000      7.05e+00      9.77e-04      7.03e-02      1.55e-02    3.7e-04
 296000      5.48e+00      1.44e-02      5.46e-02      1.14e-02    3.6e-04
 298000      6.68e+00      2.21e-03      6.65e-02      1.74e-02    3.6e-04
 300000      8.03e+00      2.05e-02      7.95e-02      3.74e-02    3.6e-04
 302000      8.87e-01      3.64e-02      8.38e-03      8.70e-03    3.6e-04
 304000      7.77e+00      3.41e-03      7.76e-02      9.27e-03    3.5e-04
 306000      5.65e+00      5.22e-02      5.60e-02      1.90e-02    3.5e-04
 308000      3.90e+00      1.72e-02      3.89e-02      3.51e-02    3.5e-04
 310000      5.91e+00      3.37e-03      5.91e-02      9.43e-03    3.5e-04
 312000      5.00e+00      7.94e-03      5.00e-02      1.47e-02    3.4e-04
 314000      5.25e+00      1.04e-02      5.25e-02      7.22e-03    3.4e-04
 316000      6.47e+00      5.88e-03      6.46e-02      9.53e-03    3.4e-04
 318000      6.46e+00      1.90e-02      6.42e-02      2.07e-02    3.4e-04
 320000      1.84e+00      1.64e-02      1.79e-02      1.45e-02    3.3e-04
 322000      3.11e+00      7.16e-03      3.09e-02      1.06e-02    3.3e-04
 324000      6.62e+00      2.22e-02      6.60e-02      2.63e-02    3.3e-04
 326000      2.14e+00      1.54e-02      2.13e-02      7.32e-03    3.3e-04
 328000      3.86e+00      1.03e-02      3.86e-02      8.00e-03    3.3e-04
 330000      5.94e+00      2.11e-02      5.85e-02      3.55e-02    3.2e-04
 332000      5.46e+00      1.47e-02      5.45e-02      1.92e-02    3.2e-04
 334000      4.11e+00      4.81e-02      4.09e-02      2.17e-02    3.2e-04
 336000      2.39e+00      1.07e-02      2.38e-02      2.41e-02    3.2e-04
 338000      5.37e+00      3.65e-02      5.35e-02      1.35e-02    3.1e-04
 340000      4.31e+00      1.48e-02      4.29e-02      1.11e-02    3.1e-04
 342000      7.69e+00      6.14e-03      7.66e-02      2.45e-02    3.1e-04
 344000      2.57e+00      2.27e-03      2.57e-02      1.09e-02    3.1e-04
 346000      4.63e+00      1.86e-02      4.63e-02      9.47e-03    3.1e-04
 348000      4.84e+00      6.45e-03      4.82e-02      1.20e-02    3.0e-04
 350000      6.11e+00      4.72e-03      6.11e-02      9.09e-03    3.0e-04
 352000      3.92e+00      2.91e-03      3.91e-02      9.44e-03    3.0e-04
 354000      5.45e+00      9.86e-03      5.44e-02      8.22e-03    3.0e-04
 356000      7.33e+00      4.90e-03      7.32e-02      1.12e-02    3.0e-04
 358000      1.78e+00      4.48e-03      1.78e-02      5.07e-03    2.9e-04
 360000      5.11e+00      3.19e-04      5.07e-02      2.32e-02    2.9e-04
 362000      5.13e+00      1.84e-02      5.12e-02      1.05e-02    2.9e-04
 364000      4.56e+00      4.21e-03      4.56e-02      1.14e-02    2.9e-04
 366000      5.70e+00      1.76e-02      5.64e-02      2.35e-02    2.9e-04
 368000      6.41e+00      1.07e-02      6.39e-02      1.93e-02    2.8e-04
 370000      6.54e+00      1.06e-02      6.54e-02      2.64e-03    2.8e-04
 372000      5.73e+00      5.98e-03      5.72e-02      1.37e-02    2.8e-04
 374000      1.63e+00      1.14e-02      1.57e-02      2.20e-02    2.8e-04
 376000      2.64e+00      1.03e-02      2.61e-02      1.37e-02    2.8e-04
 378000      7.31e+00      1.87e-02      7.27e-02      2.53e-02    2.7e-04
 380000      5.38e+00      1.32e-02      5.36e-02      1.20e-02    2.7e-04
 382000      6.38e+00      2.53e-03      6.38e-02      3.61e-03    2.7e-04
 384000      7.03e+00      3.62e-03      7.02e-02      1.08e-02    2.7e-04
 386000      4.33e+00      2.21e-02      4.32e-02      1.29e-02    2.7e-04
 388000      4.07e+00      1.76e-02      3.99e-02      4.05e-02    2.7e-04
 390000      4.88e+00      1.59e-02      4.85e-02      1.66e-02    2.6e-04
 392000      5.73e+00      2.49e-02      5.72e-02      7.94e-03    2.6e-04
 394000      2.03e+00      5.18e-03      2.02e-02      9.68e-03    2.6e-04
 396000      3.60e+00      9.93e-03      3.59e-02      7.28e-03    2.6e-04
 398000      5.55e+00      2.40e-03      5.54e-02      1.32e-02    2.6e-04
 400000      5.57e+00      1.86e-02      5.54e-02      2.54e-02    2.5e-04
 402000      1.96e+00      9.20e-03      1.96e-02      7.38e-03    2.5e-04
 404000      6.74e+00      9.30e-03      6.73e-02      9.68e-03    2.5e-04
 406000      4.55e+00      1.20e-02      4.54e-02      9.39e-03    2.5e-04
 408000      4.74e+00      1.46e-02      4.73e-02      1.43e-02    2.5e-04
 410000      6.61e+00      3.58e-02      6.59e-02      9.28e-03    2.5e-04
 412000      2.77e+00      5.68e-03      2.77e-02      1.57e-02    2.4e-04
 414000      2.00e+00      1.21e-02      1.95e-02      2.17e-02    2.4e-04
 416000      5.52e+00      3.41e-03      5.52e-02      6.64e-03    2.4e-04
 418000      6.20e+00      2.06e-02      6.19e-02      9.08e-03    2.4e-04
 420000      5.29e+00      3.96e-04      5.28e-02      1.02e-02    2.4e-04
 422000      7.43e+00      3.64e-03      7.41e-02      1.53e-02    2.4e-04
 424000      6.19e+00      6.42e-04      6.18e-02      8.48e-03    2.3e-04
 426000      1.45e+00      1.23e-02      1.39e-02      2.08e-02    2.3e-04
 428000      6.51e+00      1.95e-02      6.50e-02      8.44e-03    2.3e-04
 430000      5.92e+00      1.12e-03      5.90e-02      1.19e-02    2.3e-04
 432000      2.73e+00      7.88e-03      2.72e-02      8.09e-03    2.3e-04
 434000      4.42e+00      8.35e-03      4.41e-02      2.99e-02    2.3e-04
 436000      5.23e+00      4.58e-03      5.23e-02      9.75e-03    2.3e-04
 438000      3.08e+00      3.88e-03      3.07e-02      9.26e-03    2.2e-04
 440000      5.83e+00      9.18e-04      5.82e-02      7.82e-03    2.2e-04
 442000      7.43e+00      5.71e-03      7.42e-02      1.01e-02    2.2e-04
 444000      1.83e+00      9.65e-03      1.83e-02      7.98e-03    2.2e-04
 446000      4.44e+00      1.81e-02      4.42e-02      8.42e-03    2.2e-04
 448000      5.02e+00      6.81e-03      5.01e-02      1.16e-02    2.2e-04
 450000      6.45e+00      1.65e-02      6.44e-02      1.01e-02    2.1e-04
 452000      6.14e+00      4.69e-03      6.13e-02      7.17e-03    2.1e-04
 454000      5.65e+00      1.87e-02      5.63e-02      1.57e-02    2.1e-04
 456000      4.91e+00      6.61e-03      4.90e-02      1.56e-02    2.1e-04
 458000      6.37e+00      1.25e-02      6.35e-02      1.79e-02    2.1e-04
 460000      2.67e+00      1.70e-02      2.66e-02      9.23e-03    2.1e-04
 462000      1.17e+00      2.40e-03      1.16e-02      8.43e-03    2.1e-04
 464000      5.11e+00      7.26e-03      5.07e-02      2.20e-02    2.0e-04
 466000      5.18e+00      9.38e-03      5.17e-02      6.04e-03    2.0e-04
 468000      5.93e+00      1.36e-03      5.92e-02      1.18e-02    2.0e-04
 470000      5.04e+00      7.58e-03      5.03e-02      1.13e-02    2.0e-04
 472000      5.75e+00      1.35e-02      5.74e-02      5.03e-03    2.0e-04
 474000      5.14e+00      1.14e-02      5.13e-02      1.27e-02    2.0e-04
 476000      3.99e+00      1.90e-02      3.98e-02      1.07e-02    2.0e-04
 478000      5.10e+00      3.14e-03      5.09e-02      6.94e-03    2.0e-04
 480000      4.33e+00      3.25e-03      4.31e-02      1.34e-02    1.9e-04
 482000      2.19e+00      4.47e-03      2.18e-02      2.78e-03    1.9e-04
 484000      8.04e-01      3.19e-03      6.13e-03      2.60e-02    1.9e-04
 486000      5.66e+00      7.65e-04      5.66e-02      5.76e-03    1.9e-04
 488000      5.65e+00      1.90e-02      5.62e-02      1.44e-02    1.9e-04
 490000      6.60e+00      5.64e-03      6.59e-02      8.09e-03    1.9e-04
 492000      1.68e+00      3.03e-03      1.66e-02      9.26e-03    1.9e-04
 494000      4.54e+00      4.61e-03      4.54e-02      8.09e-03    1.8e-04
 496000      6.63e+00      2.46e-03      6.63e-02      3.37e-03    1.8e-04
 498000      4.69e+00      7.60e-03      4.67e-02      1.23e-02    1.8e-04
 500000      6.37e+00      1.33e-02      6.37e-02      4.73e-03    1.8e-04
 502000      5.58e+00      1.57e-02      5.57e-02      5.22e-03    1.8e-04
 504000      5.89e+00      1.15e-02      5.88e-02      5.65e-03    1.8e-04
 506000      5.12e+00      7.12e-03      5.11e-02      5.91e-03    1.8e-04
 508000      6.34e+00      3.18e-04      6.33e-02      5.90e-03    1.8e-04
 510000      2.87e+00      5.12e-03      2.86e-02      1.27e-02    1.7e-04
 512000      6.47e+00      7.51e-03      6.47e-02      5.26e-03    1.7e-04
 514000      4.34e+00      5.15e-03      4.33e-02      9.10e-03    1.7e-04
 516000      2.41e+00      5.72e-03      2.16e-02      5.38e-02    1.7e-04
 518000      5.97e+00      2.56e-03      5.97e-02      7.19e-03    1.7e-04
 520000      4.92e+00      2.32e-02      4.91e-02      7.18e-03    1.7e-04
 522000      5.71e+00      4.03e-03      5.69e-02      1.74e-02    1.7e-04
 524000      4.94e+00      5.80e-03      4.94e-02      3.82e-02    1.7e-04
 526000      2.32e+00      4.15e-03      2.30e-02      1.36e-02    1.7e-04
 528000      6.30e+00      6.26e-03      6.30e-02      5.87e-03    1.6e-04
 530000      5.44e+00      1.72e-03      5.44e-02      4.53e-03    1.6e-04
 532000      5.15e+00      9.55e-04      5.14e-02      9.42e-03    1.6e-04
 534000      5.91e+00      1.25e-02      5.90e-02      1.01e-02    1.6e-04
 536000      5.00e+00      5.15e-03      4.98e-02      1.27e-02    1.6e-04
 538000      5.70e+00      9.72e-04      5.69e-02      1.29e-02    1.6e-04
 540000      5.88e+00      1.60e-03      5.87e-02      8.88e-03    1.6e-04
 542000      5.46e+00      8.12e-03      5.45e-02      9.16e-03    1.6e-04
 544000      1.79e+00      3.91e-03      1.78e-02      1.83e-02    1.6e-04
 546000      2.85e+00      1.28e-02      2.82e-02      1.73e-02    1.5e-04
 548000      4.34e+00      7.95e-04      4.33e-02      1.19e-02    1.5e-04
 550000      2.70e+00      1.66e-02      2.69e-02      9.31e-03    1.5e-04
 552000      6.82e+00      9.24e-03      6.82e-02      7.96e-03    1.5e-04
 554000      5.40e+00      2.46e-02      5.37e-02      1.56e-02    1.5e-04
 556000      6.53e+00      1.14e-02      6.52e-02      1.52e-02    1.5e-04
 558000      3.42e+00      2.82e-03      3.42e-02      3.80e-03    1.5e-04
 560000      2.88e+00      6.90e-03      2.79e-02      2.12e-02    1.5e-04
 562000      6.63e+00      2.41e-03      6.63e-02      1.13e-02    1.5e-04
 564000      2.06e+00      4.61e-03      2.03e-02      1.32e-02    1.5e-04
 566000      5.61e+00      6.01e-03      5.60e-02      1.14e-02    1.4e-04
 568000      1.50e+00      6.38e-03      1.49e-02      1.10e-02    1.4e-04
 570000      6.15e+00      7.78e-04      6.14e-02      1.02e-02    1.4e-04
 572000      6.25e+00      1.36e-03      6.24e-02      7.98e-03    1.4e-04
 574000      4.79e+00      9.43e-03      4.79e-02      4.12e-03    1.4e-04
 576000      5.06e+00      3.36e-04      5.05e-02      1.08e-02    1.4e-04
 578000      3.19e+00      1.04e-02      3.17e-02      8.47e-03    1.4e-04
 580000      4.64e+00      1.26e-03      4.58e-02      2.50e-02    1.4e-04
 582000      4.73e+00      6.84e-03      4.73e-02      7.76e-03    1.4e-04
 584000      5.09e+00      2.66e-03      5.08e-02      9.74e-03    1.4e-04
 586000      5.63e+00      6.63e-03      5.63e-02      8.73e-03    1.3e-04
 588000      1.41e+00      1.09e-02      1.29e-02      1.61e-02    1.3e-04
 590000      1.71e+00      1.37e-04      1.69e-02      7.81e-03    1.3e-04
 592000      2.43e+00      1.41e-03      2.43e-02      9.02e-03    1.3e-04
 594000      3.20e+00      1.55e-02      3.20e-02      7.04e-03    1.3e-04
 596000      5.70e+00      7.24e-03      5.70e-02      6.15e-03    1.3e-04
 598000      5.26e+00      1.99e-04      5.26e-02      9.09e-03    1.3e-04
 600000      3.03e+00      9.97e-03      3.01e-02      1.62e-02    1.3e-04
 602000      6.03e+00      9.92e-03      6.02e-02      7.55e-03    1.3e-04
 604000      4.98e+00      6.92e-03      4.97e-02      1.67e-02    1.3e-04
 606000      5.46e+00      2.50e-03      5.45e-02      1.16e-02    1.3e-04
 608000      6.22e+00      3.48e-03      6.22e-02      6.37e-03    1.3e-04
 610000      1.82e+00      3.69e-03      1.81e-02      7.24e-03    1.2e-04
 612000      7.11e+00      5.75e-03      7.10e-02      8.87e-03    1.2e-04
 614000      5.82e+00      3.44e-03      5.81e-02      1.55e-02    1.2e-04
 616000      4.13e+00      2.61e-03      4.13e-02      8.64e-03    1.2e-04
 618000      4.78e+00      8.85e-03      4.77e-02      8.69e-03    1.2e-04
 620000      1.31e+00      1.34e-02      1.27e-02      1.69e-02    1.2e-04
 622000      5.41e+00      2.61e-03      5.40e-02      1.58e-02    1.2e-04
 624000      4.72e+00      4.66e-03      4.72e-02      5.37e-03    1.2e-04
 626000      5.82e+00      4.88e-03      5.80e-02      1.61e-02    1.2e-04
 628000      5.75e+00      1.93e-02      5.74e-02      9.43e-03    1.2e-04
 630000      3.66e+00      5.08e-03      3.66e-02      1.41e-02    1.2e-04
 632000      3.17e+00      5.41e-03      3.14e-02      2.08e-02    1.2e-04
 634000      2.22e+00      1.34e-03      2.21e-02      6.03e-03    1.1e-04
 636000      8.61e+00      7.24e-03      8.60e-02      1.13e-02    1.1e-04
 638000      6.99e+00      1.67e-03      6.97e-02      4.71e-02    1.1e-04
 640000      4.85e+00      1.16e-02      4.85e-02      5.48e-03    1.1e-04
 642000      3.96e+00      5.32e-03      3.95e-02      1.46e-02    1.1e-04
 644000      6.76e+00      4.48e-04      6.76e-02      7.06e-03    1.1e-04
 646000      4.28e+00      8.40e-03      4.28e-02      7.32e-03    1.1e-04
 648000      4.81e+00      1.01e-02      4.81e-02      7.42e-03    1.1e-04
 650000      4.57e+00      3.54e-03      4.57e-02      9.95e-03    1.1e-04
 652000      4.67e+00      2.28e-03      4.66e-02      1.21e-02    1.1e-04
 654000      5.94e+00      1.96e-03      5.93e-02      4.14e-03    1.1e-04
 656000      6.73e+00      1.07e-03      6.72e-02      7.08e-03    1.1e-04
 658000      5.19e+00      1.67e-03      5.18e-02      1.38e-02    1.1e-04
 660000      4.19e+00      7.98e-03      4.19e-02      4.11e-03    1.0e-04
 662000      5.32e+00      4.23e-03      5.29e-02      1.88e-02    1.0e-04
 664000      5.71e+00      1.07e-02      5.70e-02      1.10e-02    1.0e-04
 666000      6.68e+00      7.07e-03      6.68e-02      4.98e-03    1.0e-04
 668000      6.89e+00      5.92e-03      6.88e-02      9.48e-03    1.0e-04
 670000      6.33e+00      1.66e-02      6.33e-02      5.20e-03    1.0e-04
 672000      1.58e+00      6.20e-03      1.56e-02      1.15e-02    1.0e-04
 674000      4.48e+00      6.89e-03      4.47e-02      1.51e-02    1.0e-04
 676000      5.17e+00      4.53e-03      5.16e-02      5.18e-03    9.9e-05
 678000      4.98e+00      2.68e-04      4.97e-02      6.77e-03    9.8e-05
 680000      4.67e+00      3.59e-03      4.67e-02      1.25e-02    9.8e-05
 682000      3.83e+00      1.20e-02      3.82e-02      4.80e-03    9.7e-05
 684000      5.80e+00      4.69e-03      5.79e-02      4.66e-03    9.6e-05
 686000      4.44e+00      4.69e-03      4.43e-02      1.37e-02    9.6e-05
 688000      6.36e+00      3.37e-03      6.35e-02      7.21e-03    9.5e-05
 690000      5.12e+00      3.46e-03      5.12e-02      4.43e-03    9.4e-05
 692000      1.10e+00      4.94e-03      1.10e-02      6.68e-03    9.4e-05
 694000      4.88e+00      8.27e-03      4.88e-02      9.59e-03    9.3e-05
 696000      5.47e+00      4.52e-03      5.47e-02      4.09e-03    9.3e-05
 698000      2.42e+00      1.15e-03      2.42e-02      1.84e-02    9.2e-05
 700000      3.58e+00      4.09e-03      3.58e-02      8.75e-03    9.1e-05
 702000      3.91e+00      4.49e-03      3.91e-02      3.96e-03    9.1e-05
 704000      6.02e+00      3.49e-03      6.01e-02      8.54e-03    9.0e-05
 706000      7.20e+00      8.72e-03      7.20e-02      5.88e-03    8.9e-05
 708000      4.07e+00      5.97e-03      4.07e-02      1.27e-02    8.9e-05
 710000      5.85e+00      1.73e-03      5.84e-02      7.81e-03    8.8e-05
