#  step      rmse_trn    rmse_e_trn    rmse_f_trn    rmse_v_trn         lr
  62000      1.39e+01      3.35e-02      1.37e-01      1.06e-01    8.1e-04
  64000      9.54e+00      1.80e-02      9.49e-02      4.62e-02    8.0e-04
  66000      2.01e+00      3.99e-03      1.91e-02      2.97e-02    8.0e-04
  68000      1.21e+01      2.01e-03      1.20e-01      3.26e-02    7.9e-04
  70000      1.45e+01      2.16e-02      1.45e-01      2.25e-02    7.9e-04
  72000      1.06e+01      7.76e-03      1.05e-01      1.12e-01    7.8e-04
  74000      4.55e+00      9.50e-03      4.50e-02      3.41e-02    7.8e-04
  76000      1.99e+00      1.06e-02      1.29e-02      7.56e-02    7.7e-04
  78000      8.13e+00      5.45e-03      8.00e-02      7.21e-02    7.7e-04
  80000      1.40e+01      8.82e-03      1.40e-01      8.25e-02    7.6e-04
  82000      3.88e+00      7.07e-03      3.82e-02      3.35e-02    7.6e-04
  84000      1.29e+01      5.61e-02      1.29e-01      3.48e-02    7.5e-04
  86000      1.17e+01      1.30e-02      1.17e-01      2.25e-02    7.5e-04
  88000      9.82e+00      3.91e-03      9.80e-02      4.58e-02    7.4e-04
  90000      8.77e+00      4.01e-02      8.77e-02      1.64e-02    7.4e-04
  92000      7.83e+00      2.92e-02      7.82e-02      2.67e-02    7.3e-04
  94000      9.46e+00      2.02e-03      9.44e-02      4.91e-02    7.3e-04
  96000      9.18e+00      4.44e-02      9.15e-02      4.88e-02    7.2e-04
  98000      8.95e+00      3.07e-02      8.91e-02      4.37e-02    7.2e-04
 100000      1.63e+01      3.01e-02      1.63e-01      3.69e-02    7.1e-04
 102000      7.89e+00      2.08e-02      7.89e-02      2.11e-02    7.1e-04
 104000      8.88e+00      2.91e-02      8.87e-02      1.23e-02    7.0e-04
 106000      9.28e+00      4.21e-02      9.27e-02      2.24e-02    7.0e-04
 108000      8.15e+00      2.95e-02      8.15e-02      2.15e-02    6.9e-04
 110000      8.90e+00      5.10e-03      8.89e-02      2.20e-02    6.9e-04
 112000      8.40e+00      4.40e-02      8.35e-02      4.15e-02    6.8e-04
 114000      1.24e+01      4.88e-02      1.24e-01      4.16e-02    6.8e-04
 116000      1.03e+01      5.78e-04      1.03e-01      2.35e-02    6.7e-04
 118000      7.05e+00      1.51e-02      7.04e-02      2.40e-02    6.7e-04
 120000      6.97e+00      3.43e-02      6.95e-02      2.72e-02    6.6e-04
 122000      7.81e+00      4.70e-02      7.73e-02      7.63e-02    6.6e-04
 124000      3.12e+00      1.11e-02      3.10e-02      2.41e-02    6.5e-04
 126000      7.93e+00      3.54e-02      7.92e-02      1.79e-02    6.5e-04
 128000      5.82e+00      5.64e-03      5.73e-02      5.22e-02    6.5e-04
 130000      8.22e+00      1.49e-02      8.21e-02      3.10e-02    6.4e-04
 132000      8.00e+00      3.95e-02      7.97e-02      4.85e-02    6.4e-04
 134000      9.25e+00      8.68e-03      9.20e-02      4.51e-02    6.3e-04
 136000      2.75e+00      8.60e-03      2.73e-02      2.16e-02    6.3e-04
 138000      4.99e+00      2.32e-02      4.95e-02      4.51e-02    6.2e-04
 140000      9.54e+00      1.32e-02      9.53e-02      2.09e-02    6.2e-04
 142000      9.75e+00      4.65e-03      9.72e-02      3.79e-02    6.2e-04
 144000      1.84e+00      3.95e-03      1.79e-02      2.94e-02    6.1e-04
 146000      8.91e+00      3.24e-02      8.91e-02      1.32e-02    6.1e-04
 148000      1.25e+01      2.16e-02      1.24e-01      8.42e-02    6.0e-04
 150000      1.18e+01      2.15e-02      1.18e-01      1.46e-02    6.0e-04
 152000      8.26e+00      1.46e-02      8.20e-02      4.80e-02    5.9e-04
 154000      7.29e+00      1.26e-02      7.26e-02      3.71e-02    5.9e-04
 156000      7.88e+00      7.79e-03      7.81e-02      5.27e-02    5.9e-04
 158000      3.63e+00      3.69e-02      3.51e-02      6.40e-02    5.8e-04
 160000      7.16e+00      6.60e-03      7.16e-02      2.42e-02    5.8e-04
 162000      1.09e+01      3.05e-02      1.09e-01      3.64e-02    5.7e-04
 164000      9.35e+00      1.70e-02      9.34e-02      4.07e-02    5.7e-04
 166000      8.11e+00      1.82e-02      8.11e-02      1.35e-02    5.7e-04
 168000      1.18e+01      2.94e-02      1.18e-01      2.13e-02    5.6e-04
 170000      2.97e+00      6.55e-03      2.92e-02      2.70e-02    5.6e-04
 172000      8.74e+00      4.59e-03      8.74e-02      1.45e-02    5.6e-04
 174000      1.17e+01      3.95e-03      1.17e-01      4.32e-02    5.5e-04
 176000      7.05e+00      3.48e-03      7.05e-02      9.41e-03    5.5e-04
 178000      6.35e+00      4.50e-03      6.09e-02      8.93e-02    5.4e-04
 180000      3.62e+00      9.69e-03      3.56e-02      3.34e-02    5.4e-04
 182000      8.41e+00      3.33e-02      8.40e-02      3.25e-02    5.4e-04
 184000      7.63e+00      2.21e-02      7.60e-02      3.54e-02    5.3e-04
 186000      7.26e+00      8.05e-04      7.25e-02      1.45e-02    5.3e-04
 188000      6.88e+00      1.79e-02      6.87e-02      2.21e-02    5.3e-04
 190000      7.30e+00      4.53e-04      7.19e-02      6.14e-02    5.2e-04
 192000      2.04e+00      1.82e-02      1.97e-02      3.70e-02    5.2e-04
 194000      3.06e+00      8.52e-04      3.03e-02      2.01e-02    5.2e-04
 196000      4.68e+00      7.10e-03      4.62e-02      3.84e-02    5.1e-04
 198000      9.82e+00      7.10e-05      9.81e-02      9.44e-03    5.1e-04
 200000      1.13e+01      3.00e-02      1.13e-01      2.32e-02    5.0e-04
 202000      4.86e+00      2.47e-02      4.83e-02      3.45e-02    5.0e-04
 204000      8.29e+00      1.61e-03      8.28e-02      1.99e-02    5.0e-04
 206000      8.44e+00      3.39e-02      8.34e-02      6.32e-02    4.9e-04
 208000      9.25e+00      1.77e-02      9.24e-02      2.03e-02    4.9e-04
 210000      7.78e+00      1.41e-02      7.78e-02      1.08e-02    4.9e-04
 212000      6.20e+00      2.28e-02      6.19e-02      1.17e-02    4.8e-04
 214000      9.55e+00      6.72e-03      9.54e-02      1.44e-02    4.8e-04
 216000      1.77e+00      4.91e-03      1.57e-02      4.02e-02    4.8e-04
 218000      9.38e+00      6.37e-02      9.37e-02      1.76e-02    4.7e-04
 220000      8.92e+00      5.15e-03      8.91e-02      2.40e-02    4.7e-04
 222000      4.99e+00      1.96e-02      4.99e-02      1.19e-02    4.7e-04
 224000      7.29e+00      3.63e-02      7.26e-02      3.30e-02    4.6e-04
 226000      9.27e+00      2.42e-02      9.27e-02      6.30e-03    4.6e-04
 228000      3.47e+00      1.10e-02      3.41e-02      2.95e-02    4.6e-04
 230000      5.34e+00      2.76e-02      5.33e-02      9.99e-03    4.6e-04
 232000      1.17e+01      1.09e-02      1.17e-01      1.84e-02    4.5e-04
 234000      5.78e+00      3.40e-03      5.71e-02      4.40e-02    4.5e-04
 236000      1.32e+01      1.05e-02      1.32e-01      1.13e-02    4.5e-04
 238000      8.61e+00      1.90e-03      8.55e-02      5.01e-02    4.4e-04
 240000      9.37e+00      3.86e-03      9.37e-02      1.97e-02    4.4e-04
 242000      7.21e+00      2.88e-03      7.20e-02      1.59e-02    4.4e-04
 244000      7.17e+00      1.68e-03      7.17e-02      1.34e-02    4.3e-04
 246000      9.93e+00      3.81e-03      9.92e-02      2.27e-02    4.3e-04
 248000      1.20e+01      1.24e-02      1.20e-01      2.48e-02    4.3e-04
 250000      8.33e+00      1.96e-02      8.31e-02      2.63e-02    4.3e-04
 252000      8.52e+00      1.12e-02      8.51e-02      2.46e-02    4.2e-04
 254000      5.20e+00      1.72e-02      5.19e-02      2.03e-02    4.2e-04
 256000      9.19e+00      1.92e-02      9.16e-02      3.18e-02    4.2e-04
 258000      8.64e+00      1.01e-02      8.63e-02      1.86e-02    4.1e-04
 260000      8.48e+00      2.51e-03      8.48e-02      1.50e-02    4.1e-04
 262000      7.35e+00      2.24e-03      7.34e-02      1.06e-02    4.1e-04
 264000      3.53e+00      7.48e-04      3.50e-02      2.41e-02    4.1e-04
 266000      1.14e+01      2.08e-02      1.14e-01      2.02e-02    4.0e-04
 268000      9.77e+00      1.45e-02      9.76e-02      3.21e-02    4.0e-04
 270000      3.64e+00      2.34e-03      3.63e-02      1.79e-02    4.0e-04
 272000      6.85e+00      2.20e-02      6.84e-02      1.95e-02    3.9e-04
 274000      8.18e+00      8.88e-03      8.16e-02      2.50e-02    3.9e-04
 276000      1.02e+01      3.09e-03      1.02e-01      2.65e-02    3.9e-04
 278000      7.19e+00      3.72e-03      7.17e-02      3.04e-02    3.9e-04
 280000      4.37e+00      7.07e-03      4.36e-02      1.04e-02    3.8e-04
 282000      9.37e+00      7.48e-03      9.36e-02      1.63e-02    3.8e-04
 284000      1.01e+01      1.81e-02      1.01e-01      4.02e-02    3.8e-04
 286000      1.94e+00      1.80e-03      1.91e-02      1.60e-02    3.8e-04
 288000      1.00e+01      2.87e-02      1.00e-01      1.39e-02    3.7e-04
 290000      7.82e+00      2.90e-02      7.82e-02      6.54e-03    3.7e-04
 292000      9.80e+00      4.46e-03      9.79e-02      1.97e-02    3.7e-04
 294000      1.04e+01      9.39e-03      1.04e-01      1.67e-02    3.7e-04
 296000      7.45e+00      4.90e-03      7.41e-02      3.75e-02    3.6e-04
 298000      9.71e+00      1.19e-03      9.70e-02      1.37e-02    3.6e-04
 300000      6.67e+00      3.24e-03      6.67e-02      1.33e-02    3.6e-04
 302000      1.34e+00      2.41e-03      1.33e-02      1.58e-02    3.6e-04
 304000      7.45e+00      3.07e-02      7.44e-02      1.71e-02    3.5e-04
 306000      1.01e+01      1.52e-03      1.00e-01      4.46e-02    3.5e-04
 308000      4.14e+00      2.11e-03      4.10e-02      2.84e-02    3.5e-04
 310000      4.41e+00      1.27e-02      4.40e-02      2.37e-02    3.5e-04
 312000      1.19e+01      5.05e-02      1.19e-01      1.55e-02    3.4e-04
 314000      1.16e+01      5.83e-03      1.16e-01      1.48e-02    3.4e-04
 316000      8.31e+00      1.83e-02      8.26e-02      6.02e-02    3.4e-04
 318000      5.95e+00      1.15e-02      5.95e-02      1.25e-02    3.4e-04
 320000      8.86e+00      4.44e-03      8.86e-02      1.09e-02    3.3e-04
 322000      5.79e+00      5.95e-03      5.79e-02      8.27e-03    3.3e-04
 324000      6.94e+00      1.66e-02      6.93e-02      2.80e-02    3.3e-04
 326000      2.21e+00      1.30e-02      2.21e-02      1.31e-02    3.3e-04
 328000      1.05e+01      1.14e-02      1.05e-01      2.81e-02    3.3e-04
 330000      8.86e+00      1.05e-02      8.85e-02      2.58e-02    3.2e-04
 332000      6.70e+00      1.56e-02      6.70e-02      1.59e-02    3.2e-04
 334000      1.12e+01      3.79e-03      1.12e-01      1.77e-02    3.2e-04
 336000      8.00e+00      6.26e-03      7.99e-02      2.76e-02    3.2e-04
 338000      7.84e+00      8.75e-03      7.83e-02      2.14e-02    3.1e-04
 340000      7.65e+00      2.33e-04      7.64e-02      3.48e-02    3.1e-04
 342000      6.92e+00      4.83e-03      6.91e-02      1.06e-02    3.1e-04
 344000      3.31e+00      8.55e-03      3.18e-02      4.54e-02    3.1e-04
 346000      7.65e+00      1.17e-02      7.64e-02      2.19e-02    3.1e-04
 348000      8.61e+00      1.60e-02      8.61e-02      1.09e-02    3.0e-04
 350000      8.25e+00      2.48e-03      8.23e-02      2.77e-02    3.0e-04
 352000      7.47e+00      1.19e-02      7.46e-02      2.06e-02    3.0e-04
 354000      1.27e+01      4.82e-03      1.27e-01      4.16e-02    3.0e-04
 356000      4.97e+00      2.10e-03      4.96e-02      1.92e-02    3.0e-04
 358000      1.03e+01      5.09e-05      1.03e-01      1.19e-02    2.9e-04
 360000      9.39e+00      4.59e-03      9.37e-02      2.43e-02    2.9e-04
 362000      2.26e+00      3.74e-03      2.25e-02      1.06e-02    2.9e-04
 364000      7.03e+00      4.34e-03      7.02e-02      3.50e-02    2.9e-04
 366000      8.48e+00      1.06e-02      8.48e-02      1.26e-02    2.9e-04
 368000      6.35e+00      8.90e-03      6.34e-02      1.27e-02    2.8e-04
 370000      6.53e+00      2.36e-03      6.53e-02      1.36e-02    2.8e-04
 372000      7.58e+00      1.22e-03      7.57e-02      1.82e-02    2.8e-04
 374000      9.30e+00      7.96e-03      9.29e-02      2.66e-02    2.8e-04
 376000      6.14e+00      4.98e-03      6.13e-02      1.94e-02    2.8e-04
 378000      7.44e+00      1.90e-02      7.42e-02      2.30e-02    2.7e-04
 380000      4.20e+00      1.06e-03      4.19e-02      1.26e-02    2.7e-04
 382000      5.60e+00      9.61e-04      5.60e-02      9.59e-03    2.7e-04
 384000      7.94e+00      2.71e-03      7.92e-02      4.36e-02    2.7e-04
 386000      2.59e+00      1.27e-02      2.57e-02      1.92e-02    2.7e-04
 388000      8.41e+00      1.53e-03      8.41e-02      1.13e-02    2.7e-04
 390000      7.49e+00      2.19e-03      7.48e-02      1.58e-02    2.6e-04
 392000      2.69e+00      1.02e-02      2.66e-02      1.91e-02    2.6e-04
 394000      4.24e+00      2.30e-02      4.18e-02      3.60e-02    2.6e-04
 396000      7.04e+00      1.15e-02      7.04e-02      9.00e-03    2.6e-04
 398000      5.87e+00      1.99e-03      5.86e-02      1.41e-02    2.6e-04
 400000      1.19e+01      1.50e-03      1.19e-01      2.30e-02    2.5e-04
 402000      1.02e+01      8.04e-04      1.02e-01      1.46e-02    2.5e-04
 404000      9.00e+00      2.02e-02      9.00e-02      9.19e-03    2.5e-04
 406000      4.67e+00      2.49e-03      4.67e-02      2.53e-02    2.5e-04
 408000      6.93e+00      5.21e-03      6.92e-02      2.10e-02    2.5e-04
 410000      8.26e+00      8.86e-03      8.25e-02      1.57e-02    2.5e-04
 412000      8.56e+00      4.84e-03      8.55e-02      1.59e-02    2.4e-04
 414000      8.10e+00      1.25e-02      8.10e-02      1.09e-02    2.4e-04
 416000      5.43e+00      1.58e-03      5.43e-02      1.48e-02    2.4e-04
 418000      5.13e+00      1.03e-02      5.12e-02      1.86e-02    2.4e-04
 420000      8.83e+00      3.82e-03      8.82e-02      1.32e-02    2.4e-04
 422000      4.80e+00      2.66e-03      4.80e-02      9.40e-03    2.4e-04
 424000      8.00e+00      2.10e-03      7.99e-02      1.78e-02    2.3e-04
 426000      8.88e+00      2.24e-03      8.86e-02      3.36e-02    2.3e-04
 428000      8.41e+00      7.91e-03      8.40e-02      2.25e-02    2.3e-04
 430000      7.60e+00      4.40e-03      7.60e-02      1.55e-02    2.3e-04
 432000      7.67e+00      2.35e-03      7.67e-02      7.47e-03    2.3e-04
 434000      3.85e+00      6.22e-03      3.84e-02      1.15e-02    2.3e-04
 436000      7.96e+00      1.60e-03      7.95e-02      7.85e-03    2.3e-04
 438000      7.25e+00      1.21e-04      7.25e-02      7.44e-03    2.2e-04
 440000      2.79e+00      1.15e-02      2.74e-02      2.69e-02    2.2e-04
 442000      1.03e+01      8.09e-03      1.03e-01      2.26e-02    2.2e-04
 444000      9.44e+00      3.16e-03      9.44e-02      1.26e-02    2.2e-04
 446000      8.98e+00      9.53e-03      8.97e-02      1.71e-02    2.2e-04
 448000      5.67e+00      1.59e-03      5.67e-02      1.46e-02    2.2e-04
 450000      5.36e+00      9.31e-03      5.35e-02      1.51e-02    2.1e-04
 452000      8.19e+00      4.35e-03      8.19e-02      1.73e-02    2.1e-04
 454000      5.75e+00      4.78e-03      5.74e-02      1.12e-02    2.1e-04
 456000      3.74e+00      5.02e-03      3.74e-02      1.18e-02    2.1e-04
 458000      5.28e+00      8.23e-04      5.28e-02      4.73e-03    2.1e-04
 460000      9.32e+00      5.80e-03      9.31e-02      2.04e-02    2.1e-04
 462000      6.41e+00      2.44e-03      6.40e-02      2.25e-02    2.1e-04
 464000      7.99e+00      7.19e-03      7.99e-02      6.78e-03    2.0e-04
 466000      6.98e+00      6.38e-03      6.98e-02      1.94e-02    2.0e-04
 468000      1.95e+00      1.96e-03      1.90e-02      2.26e-02    2.0e-04
 470000      2.39e+00      2.19e-03      2.39e-02      9.54e-03    2.0e-04
 472000      3.89e+00      1.73e-02      3.73e-02      7.77e-02    2.0e-04
 474000      7.59e+00      1.00e-03      7.59e-02      1.16e-02    2.0e-04
 476000      5.76e+00      2.15e-03      5.75e-02      1.44e-02    2.0e-04
 478000      9.61e+00      3.88e-03      9.60e-02      1.76e-02    2.0e-04
 480000      9.47e+00      3.10e-03      9.46e-02      1.97e-02    1.9e-04
 482000      6.82e+00      2.06e-03      6.82e-02      1.39e-02    1.9e-04
 484000      8.08e+00      6.37e-03      8.06e-02      2.82e-02    1.9e-04
 486000      7.36e+00      3.59e-03      7.35e-02      1.21e-02    1.9e-04
 488000      7.00e+00      6.60e-03      7.00e-02      7.92e-03    1.9e-04
 490000      9.87e+00      7.89e-04      9.86e-02      2.73e-02    1.9e-04
 492000      7.00e+00      1.05e-03      7.00e-02      1.02e-02    1.9e-04
 494000      6.16e+00      2.02e-03      6.15e-02      2.56e-02    1.8e-04
 496000      1.08e+01      7.08e-03      1.08e-01      1.32e-02    1.8e-04
 498000      8.13e+00      1.29e-03      8.11e-02      3.49e-02    1.8e-04
 500000      8.04e+00      9.44e-03      8.03e-02      1.44e-02    1.8e-04
 502000      3.34e+00      2.28e-03      3.29e-02      2.85e-02    1.8e-04
 504000      4.36e+00      1.44e-02      4.25e-02      6.74e-02    1.8e-04
 506000      7.66e+00      4.07e-03      7.65e-02      1.62e-02    1.8e-04
 508000      6.12e+00      1.46e-03      6.11e-02      3.13e-02    1.8e-04
 510000      5.65e+00      2.79e-03      5.62e-02      3.01e-02    1.7e-04
 512000      3.69e+00      4.21e-03      3.69e-02      8.36e-03    1.7e-04
 514000      5.23e+00      5.38e-03      5.23e-02      1.70e-02    1.7e-04
 516000      5.19e+00      3.06e-03      5.19e-02      1.32e-02    1.7e-04
 518000      6.03e+00      2.23e-03      6.03e-02      1.87e-02    1.7e-04
 520000      8.60e+00      6.32e-03      8.59e-02      2.30e-02    1.7e-04
 522000      6.09e+00      3.43e-03      6.09e-02      5.40e-03    1.7e-04
 524000      6.07e+00      2.99e-03      6.06e-02      1.24e-02    1.7e-04
 526000      9.49e+00      4.14e-03      9.49e-02      1.85e-02    1.7e-04
 528000      3.47e+00      7.89e-03      3.46e-02      1.60e-02    1.6e-04
 530000      6.38e+00      8.69e-03      6.37e-02      8.65e-03    1.6e-04
 532000      6.58e+00      1.43e-03      6.58e-02      1.40e-02    1.6e-04
 534000      1.88e+00      3.72e-04      1.85e-02      1.73e-02    1.6e-04
 536000      8.58e+00      7.70e-04      8.58e-02      1.54e-02    1.6e-04
 538000      8.31e+00      1.49e-03      8.31e-02      1.59e-02    1.6e-04
 540000      9.06e+00      5.57e-03      9.05e-02      2.28e-02    1.6e-04
 542000      4.82e+00      6.72e-04      4.81e-02      1.49e-02    1.6e-04
 544000      5.75e+00      3.22e-03      5.74e-02      2.80e-02    1.6e-04
 546000      8.13e+00      2.30e-03      8.12e-02      2.60e-02    1.5e-04
 548000      1.67e+00      5.90e-03      1.65e-02      1.20e-02    1.5e-04
 550000      6.40e+00      3.24e-03      6.39e-02      8.87e-03    1.5e-04
 552000      3.94e+00      1.01e-03      3.94e-02      4.78e-03    1.5e-04
 554000      8.74e+00      6.15e-03      8.73e-02      2.76e-02    1.5e-04
 556000      8.56e+00      1.77e-03      8.55e-02      1.56e-02    1.5e-04
 558000      6.38e+00      2.93e-03      6.38e-02      1.24e-02    1.5e-04
 560000      7.28e+00      5.49e-04      7.28e-02      4.88e-03    1.5e-04
 562000      5.36e+00      4.26e-03      5.35e-02      1.58e-02    1.5e-04
 564000      7.40e+00      6.30e-03      7.39e-02      1.33e-02    1.5e-04
 566000      8.26e+00      7.94e-03      8.25e-02      2.43e-02    1.4e-04
 568000      6.47e+00      2.93e-03      6.46e-02      1.20e-02    1.4e-04
 570000      6.01e+00      3.51e-03      6.00e-02      2.02e-02    1.4e-04
 572000      6.79e+00      2.65e-03      6.78e-02      1.62e-02    1.4e-04
 574000      9.24e+00      5.41e-03      9.23e-02      2.36e-02    1.4e-04
 576000      6.24e+00      3.42e-03      6.23e-02      1.77e-02    1.4e-04
 578000      1.39e+00      2.82e-03      1.37e-02      1.29e-02    1.4e-04
 580000      5.83e+00      6.63e-03      5.82e-02      2.46e-02    1.4e-04
 582000      9.51e+00      3.31e-03      9.50e-02      2.08e-02    1.4e-04
 584000      2.36e+00      2.11e-03      2.36e-02      4.94e-03    1.4e-04
 586000      3.33e+00      7.95e-04      3.31e-02      1.89e-02    1.3e-04
 588000      6.20e+00      5.94e-03      6.20e-02      6.93e-03    1.3e-04
 590000      9.42e+00      2.02e-03      9.42e-02      2.15e-02    1.3e-04
 592000      4.65e+00      9.04e-03      4.65e-02      1.44e-02    1.3e-04
 594000      5.16e+00      6.82e-03      5.15e-02      1.56e-02    1.3e-04
 596000      1.19e+01      8.20e-03      1.19e-01      3.02e-02    1.3e-04
 598000      8.08e+00      1.55e-02      8.07e-02      1.97e-02    1.3e-04
 600000      4.76e+00      3.92e-03      4.76e-02      1.13e-02    1.3e-04
 602000      8.03e+00      1.18e-02      8.02e-02      1.77e-02    1.3e-04
 604000      7.34e+00      1.56e-03      7.34e-02      1.56e-02    1.3e-04
 606000      1.13e+01      5.47e-03      1.13e-01      2.70e-02    1.3e-04
 608000      7.48e+00      6.91e-04      7.47e-02      1.23e-02    1.3e-04
 610000      4.74e+00      9.67e-03      4.73e-02      1.14e-02    1.2e-04
 612000      6.81e+00      3.79e-03      6.81e-02      1.50e-02    1.2e-04
 614000      9.28e+00      2.47e-03      9.27e-02      1.90e-02    1.2e-04
 616000      5.96e+00      7.03e-04      5.94e-02      2.07e-02    1.2e-04
 618000      8.19e+00      1.28e-03      8.19e-02      1.57e-02    1.2e-04
 620000      7.37e+00      1.22e-03      7.37e-02      1.89e-02    1.2e-04
 622000      3.31e+00      8.18e-03      3.30e-02      9.62e-03    1.2e-04
 624000      9.52e+00      9.76e-03      9.52e-02      1.44e-02    1.2e-04
 626000      7.64e+00      4.79e-03      7.64e-02      1.19e-02    1.2e-04
 628000      8.15e+00      3.01e-03      8.14e-02      2.15e-02    1.2e-04
 630000      4.26e+00      2.82e-03      4.26e-02      1.53e-02    1.2e-04
 632000      8.16e+00      6.61e-03      8.16e-02      2.05e-02    1.2e-04
 634000      8.88e+00      7.18e-03      8.88e-02      2.12e-02    1.1e-04
 636000      8.15e+00      2.08e-03      8.15e-02      1.43e-02    1.1e-04
 638000      8.02e+00      1.88e-03      8.01e-02      8.92e-03    1.1e-04
 640000      8.03e+00      2.56e-03      8.03e-02      1.38e-02    1.1e-04
 642000      1.13e+01      7.91e-04      1.13e-01      1.73e-02    1.1e-04
 644000      3.67e+00      1.16e-02      3.66e-02      1.40e-02    1.1e-04
 646000      8.27e+00      3.51e-03      8.26e-02      2.09e-02    1.1e-04
 648000      1.02e+01      4.72e-03      1.02e-01      1.60e-02    1.1e-04
 650000      5.06e+00      6.54e-03      5.06e-02      1.42e-02    1.1e-04
 652000      9.84e+00      6.24e-03      9.84e-02      1.38e-02    1.1e-04
 654000      8.39e+00      6.00e-03      8.38e-02      2.72e-02    1.1e-04
 656000      3.60e+00      1.07e-02      3.59e-02      1.80e-02    1.1e-04
 658000      5.34e+00      2.58e-03      5.33e-02      1.87e-02    1.1e-04
 660000      4.34e+00      5.98e-03      4.34e-02      1.16e-02    1.0e-04
 662000      5.32e+00      3.19e-03      5.32e-02      1.00e-02    1.0e-04
 664000      3.34e+00      4.41e-03      3.33e-02      1.12e-02    1.0e-04
 666000      3.64e+00      5.97e-03      3.63e-02      1.79e-02    1.0e-04
 668000      7.09e+00      4.69e-03      7.08e-02      2.76e-02    1.0e-04
 670000      7.00e+00      1.92e-03      7.00e-02      1.64e-02    1.0e-04
 672000      8.02e+00      8.74e-03      8.02e-02      1.04e-02    1.0e-04
 674000      9.55e+00      3.57e-03      9.52e-02      3.54e-02    1.0e-04
 676000      4.06e+00      3.72e-03      3.99e-02      5.42e-02    9.9e-05
 678000      2.59e+00      1.03e-02      2.52e-02      3.02e-02    9.8e-05
 680000      7.18e+00      5.51e-03      7.17e-02      1.22e-02    9.8e-05
 682000      5.08e+00      1.84e-03      5.07e-02      1.13e-02    9.7e-05
 684000      6.33e+00      5.41e-03      6.33e-02      7.49e-03    9.6e-05
 686000      3.25e+00      5.72e-03      3.24e-02      6.09e-03    9.6e-05
 688000      7.86e+00      1.54e-03      7.86e-02      1.62e-02    9.5e-05
 690000      7.01e+00      3.71e-03      7.01e-02      1.25e-02    9.4e-05
 692000      8.84e+00      1.99e-03      8.84e-02      2.02e-02    9.4e-05
 694000      7.28e+00      7.17e-03      7.27e-02      1.34e-02    9.3e-05
 696000      3.38e+00      2.18e-03      3.38e-02      1.05e-02    9.3e-05
 698000      7.34e+00      4.65e-03      7.33e-02      1.80e-02    9.2e-05
 700000      5.31e+00      1.05e-03      5.30e-02      1.90e-02    9.1e-05
 702000      5.84e+00      1.39e-04      5.84e-02      1.39e-02    9.1e-05
 704000      7.85e+00      1.52e-03      7.84e-02      1.64e-02    9.0e-05
 706000      2.35e+00      4.63e-03      2.35e-02      5.56e-03    8.9e-05
 708000      2.79e+00      7.14e-03      2.78e-02      6.55e-03    8.9e-05
 710000      3.24e+00      6.84e-03      3.24e-02      8.33e-03    8.8e-05
