#  step      rmse_trn    rmse_e_trn    rmse_f_trn    rmse_v_trn         lr
 706000      6.25e+00      1.72e-03      6.24e-02      1.91e-02    8.9e-05
 708000      7.52e+00      2.79e-03      7.51e-02      1.50e-02    8.9e-05
 710000      6.32e+00      6.09e-03      6.32e-02      9.35e-03    8.8e-05
 712000      8.68e+00      1.95e-03      8.67e-02      1.81e-02    8.8e-05
 714000      7.26e+00      4.60e-03      7.25e-02      2.51e-02    8.7e-05
 716000      7.79e+00      2.10e-04      7.79e-02      1.87e-02    8.6e-05
 718000      7.81e+00      2.85e-04      7.81e-02      1.13e-02    8.6e-05
 720000      7.81e+00      8.34e-03      7.80e-02      2.23e-02    8.5e-05
 722000      1.83e+00      4.91e-03      1.79e-02      1.88e-02    8.5e-05
 724000      9.50e+00      6.67e-03      9.49e-02      2.44e-02    8.4e-05
 726000      8.18e+00      1.21e-03      8.17e-02      1.49e-02    8.4e-05
 728000      6.41e+00      4.88e-04      6.41e-02      1.12e-02    8.3e-05
 730000      2.12e+00      3.17e-04      2.11e-02      1.21e-02    8.2e-05
 732000      7.10e+00      4.13e-03      7.10e-02      1.22e-02    8.2e-05
 734000      6.52e+00      1.82e-04      6.52e-02      6.72e-03    8.1e-05
 736000      3.42e+00      2.45e-03      3.42e-02      1.14e-02    8.1e-05
 738000      7.46e+00      1.61e-03      7.46e-02      1.73e-02    8.0e-05
 740000      6.66e+00      1.96e-03      6.65e-02      1.76e-02    8.0e-05
 742000      8.10e+00      2.68e-03      8.10e-02      8.07e-03    7.9e-05
 744000      7.14e+00      7.53e-03      7.13e-02      2.22e-02    7.9e-05
 746000      6.57e+00      4.87e-03      6.55e-02      3.45e-02    7.8e-05
 748000      6.04e+00      1.45e-03      6.03e-02      1.14e-02    7.7e-05
 750000      8.47e+00      3.14e-03      8.45e-02      3.32e-02    7.7e-05
 752000      6.99e+00      6.94e-04      6.99e-02      1.36e-02    7.6e-05
 754000      5.91e+00      2.03e-03      5.91e-02      6.28e-03    7.6e-05
 756000      3.23e+00      1.79e-03      3.22e-02      1.37e-02    7.5e-05
 758000      1.39e+00      6.48e-03      1.34e-02      1.83e-02    7.5e-05
 760000      4.43e+00      1.01e-02      4.43e-02      2.00e-02    7.4e-05
 762000      2.19e+00      6.23e-03      2.18e-02      1.24e-02    7.4e-05
 764000      8.63e+00      2.82e-04      8.62e-02      1.71e-02    7.3e-05
 766000      5.74e+00      2.63e-04      5.74e-02      1.04e-02    7.3e-05
 768000      2.91e+00      5.67e-03      2.90e-02      7.47e-03    7.2e-05
 770000      6.56e+00      3.10e-03      6.55e-02      2.31e-02    7.2e-05
 772000      2.43e+00      5.29e-03      2.42e-02      1.33e-02    7.1e-05
 774000      5.78e+00      7.19e-04      5.76e-02      3.22e-02    7.1e-05
 776000      5.84e+00      2.88e-03      5.83e-02      1.67e-02    7.0e-05
 778000      2.50e+00      2.43e-03      2.49e-02      9.55e-03    7.0e-05
 780000      5.15e+00      3.87e-03      5.15e-02      1.87e-02    6.9e-05
 782000      1.16e+01      6.73e-03      1.16e-01      2.30e-02    6.9e-05
 784000      7.13e+00      1.19e-03      7.13e-02      9.18e-03    6.9e-05
 786000      8.06e+00      3.80e-03      8.06e-02      2.54e-02    6.8e-05
 788000      7.61e+00      6.51e-03      7.60e-02      1.03e-02    6.8e-05
 790000      1.08e+01      2.98e-03      1.08e-01      2.08e-02    6.7e-05
 792000      6.31e+00      2.25e-03      6.31e-02      1.42e-02    6.7e-05
 794000      6.34e+00      4.28e-03      6.33e-02      1.18e-02    6.6e-05
 796000      5.62e+00      3.04e-05      5.61e-02      1.15e-02    6.6e-05
 798000      3.69e+00      4.83e-03      3.69e-02      1.56e-02    6.5e-05
 800000      7.36e+00      1.97e-03      7.35e-02      1.07e-02    6.5e-05
 802000      7.61e+00      4.68e-03      7.60e-02      2.53e-02    6.4e-05
 804000      7.67e+00      3.82e-03      7.67e-02      9.62e-03    6.4e-05
 806000      7.03e+00      5.78e-05      7.02e-02      9.91e-03    6.4e-05
 808000      4.64e+00      1.12e-02      4.61e-02      2.31e-02    6.3e-05
 810000      2.61e+00      3.42e-03      2.60e-02      1.38e-02    6.3e-05
 812000      8.21e+00      1.54e-03      8.20e-02      1.83e-02    6.2e-05
 814000      5.98e+00      1.07e-03      5.97e-02      1.27e-02    6.2e-05
 816000      8.13e+00      5.68e-03      8.13e-02      1.63e-02    6.1e-05
 818000      8.16e+00      2.45e-03      8.16e-02      1.26e-02    6.1e-05
 820000      7.60e+00      3.82e-03      7.59e-02      1.57e-02    6.1e-05
 822000      7.12e+00      3.50e-03      7.12e-02      1.84e-02    6.0e-05
 824000      1.92e+00      1.77e-04      1.91e-02      1.14e-02    6.0e-05
 826000      3.40e+00      2.49e-03      3.39e-02      1.13e-02    5.9e-05
 828000      6.83e+00      4.37e-03      6.82e-02      2.62e-02    5.9e-05
 830000      9.29e+00      1.15e-03      9.28e-02      1.84e-02    5.9e-05
 832000      4.30e+00      1.26e-03      4.29e-02      9.28e-03    5.8e-05
 834000      9.34e+00      2.41e-03      9.33e-02      2.16e-02    5.8e-05
 836000      8.46e+00      2.51e-03      8.45e-02      1.80e-02    5.7e-05
 838000      8.93e+00      5.57e-03      8.93e-02      1.20e-02    5.7e-05
 840000      7.56e+00      9.39e-04      7.56e-02      9.34e-03    5.7e-05
 842000      2.70e+00      4.36e-05      2.69e-02      1.10e-02    5.6e-05
 844000      5.96e+00      7.23e-03      5.96e-02      8.88e-03    5.6e-05
 846000      7.45e+00      5.18e-03      7.45e-02      1.48e-02    5.5e-05
 848000      7.83e+00      5.03e-03      7.83e-02      1.14e-02    5.5e-05
 850000      8.49e+00      1.50e-03      8.48e-02      1.36e-02    5.5e-05
 852000      6.37e+00      2.67e-03      6.37e-02      1.34e-02    5.4e-05
 854000      4.66e+00      1.96e-03      4.66e-02      8.24e-03    5.4e-05
 856000      4.92e+00      2.78e-04      4.91e-02      8.92e-03    5.4e-05
 858000      5.77e+00      9.14e-04      5.76e-02      2.38e-02    5.3e-05
 860000      7.09e+00      8.69e-03      7.09e-02      1.45e-02    5.3e-05
 862000      4.50e+00      1.41e-03      4.49e-02      6.44e-03    5.2e-05
 864000      6.12e+00      1.34e-03      6.11e-02      1.23e-02    5.2e-05
 866000      1.02e+01      2.38e-03      1.02e-01      1.95e-02    5.2e-05
 868000      5.98e+00      2.44e-04      5.98e-02      7.98e-03    5.1e-05
 870000      8.21e+00      5.69e-03      8.20e-02      2.21e-02    5.1e-05
 872000      3.64e+00      9.68e-04      3.64e-02      1.26e-02    5.1e-05
 874000      1.00e+01      7.03e-03      1.00e-01      1.02e-02    5.0e-05
 876000      6.79e+00      9.38e-04      6.78e-02      1.42e-02    5.0e-05
 878000      8.08e+00      3.54e-03      8.07e-02      1.82e-02    5.0e-05
 880000      5.92e+00      3.50e-03      5.88e-02      5.31e-02    4.9e-05
 882000      5.00e+00      2.67e-04      4.99e-02      1.16e-02    4.9e-05
 884000      2.34e+00      2.67e-03      2.33e-02      1.24e-02    4.9e-05
 886000      4.99e+00      3.34e-03      4.98e-02      1.22e-02    4.8e-05
 888000      4.00e+00      3.06e-03      3.99e-02      1.41e-02    4.8e-05
 890000      5.06e+00      3.26e-03      5.05e-02      1.36e-02    4.8e-05
 892000      6.60e+00      5.51e-03      6.59e-02      1.25e-02    4.7e-05
 894000      5.50e+00      5.36e-04      5.49e-02      1.57e-02    4.7e-05
 896000      8.79e+00      2.35e-03      8.79e-02      8.06e-03    4.7e-05
 898000      6.14e+00      6.18e-03      6.13e-02      1.48e-02    4.6e-05
 900000      6.79e+00      4.38e-03      6.79e-02      8.61e-03    4.6e-05
 902000      6.81e+00      2.89e-04      6.80e-02      1.64e-02    4.6e-05
 904000      7.95e+00      2.56e-03      7.94e-02      1.20e-02    4.5e-05
 906000      2.65e+00      4.74e-03      2.65e-02      1.15e-02    4.5e-05
 908000      6.21e+00      1.85e-03      6.21e-02      9.96e-03    4.5e-05
 910000      8.88e+00      3.56e-03      8.88e-02      1.24e-02    4.5e-05
 912000      4.18e+00      5.92e-03      4.17e-02      2.00e-02    4.4e-05
 914000      4.98e+00      2.37e-03      4.97e-02      1.27e-02    4.4e-05
 916000      7.74e+00      5.27e-03      7.73e-02      1.96e-02    4.4e-05
 918000      1.30e+00      1.96e-03      1.29e-02      1.35e-02    4.3e-05
 920000      1.15e+01      3.68e-03      1.15e-01      3.54e-02    4.3e-05
 922000      6.82e+00      1.75e-03      6.81e-02      1.55e-02    4.3e-05
 924000      3.03e+00      2.31e-03      3.03e-02      1.03e-02    4.2e-05
 926000      6.61e+00      2.96e-03      6.60e-02      1.37e-02    4.2e-05
 928000      6.86e+00      1.51e-03      6.86e-02      5.59e-03    4.2e-05
 930000      6.98e+00      1.22e-03      6.98e-02      7.84e-03    4.2e-05
 932000      8.35e+00      4.03e-04      8.35e-02      5.87e-03    4.1e-05
 934000      8.66e+00      1.63e-03      8.66e-02      1.52e-02    4.1e-05
 936000      3.49e+00      1.35e-03      3.47e-02      1.95e-02    4.1e-05
 938000      7.15e+00      2.58e-04      7.14e-02      1.04e-02    4.0e-05
 940000      3.46e+00      3.21e-04      3.45e-02      1.22e-02    4.0e-05
 942000      9.67e+00      1.65e-03      9.66e-02      3.35e-02    4.0e-05
 944000      8.73e+00      1.01e-03      8.72e-02      2.39e-02    4.0e-05
 946000      9.91e+00      8.12e-03      9.91e-02      1.73e-02    3.9e-05
 948000      1.77e+00      2.17e-03      1.76e-02      7.08e-03    3.9e-05
 950000      8.43e+00      1.76e-03      8.43e-02      1.41e-02    3.9e-05
 952000      5.91e+00      2.08e-03      5.91e-02      1.47e-02    3.9e-05
 954000      6.41e+00      4.03e-03      6.41e-02      8.17e-03    3.8e-05
 956000      2.43e+00      1.45e-03      2.43e-02      8.45e-03    3.8e-05
 958000      8.32e+00      6.19e-04      8.32e-02      1.01e-02    3.8e-05
 960000      9.25e+00      3.20e-03      9.24e-02      1.78e-02    3.8e-05
 962000      6.89e+00      3.87e-03      6.88e-02      1.49e-02    3.7e-05
 964000      1.09e+01      5.98e-03      1.09e-01      1.91e-02    3.7e-05
 966000      4.78e+00      7.48e-04      4.77e-02      5.13e-03    3.7e-05
 968000      8.92e+00      4.01e-03      8.91e-02      1.61e-02    3.7e-05
 970000      1.08e+01      2.77e-03      1.08e-01      1.37e-02    3.6e-05
 972000      5.90e+00      5.80e-03      5.90e-02      9.61e-03    3.6e-05
 974000      6.00e+00      1.18e-03      5.99e-02      2.16e-02    3.6e-05
 976000      7.14e+00      7.31e-04      7.14e-02      1.32e-02    3.6e-05
 978000      6.91e+00      1.16e-03      6.90e-02      1.51e-02    3.5e-05
 980000      9.39e+00      1.80e-03      9.39e-02      1.68e-02    3.5e-05
 982000      3.58e+00      6.34e-03      3.56e-02      2.00e-02    3.5e-05
 984000      3.35e+00      2.15e-04      3.35e-02      9.35e-03    3.5e-05
 986000      8.90e+00      2.83e-03      8.90e-02      1.57e-02    3.4e-05
 988000      5.05e+00      2.19e-03      5.04e-02      8.49e-03    3.4e-05
 990000      8.41e+00      4.71e-03      8.41e-02      1.87e-02    3.4e-05
 992000      6.71e+00      2.10e-03      6.70e-02      8.10e-03    3.4e-05
 994000      1.84e+00      1.50e-03      1.84e-02      4.39e-03    3.3e-05
 996000      4.34e+00      1.27e-03      4.34e-02      1.14e-02    3.3e-05
 998000      9.05e+00      3.23e-03      9.05e-02      1.76e-02    3.3e-05
1000000      5.28e+00      2.18e-03      5.27e-02      1.43e-02    3.3e-05
1002000      2.39e+00      2.47e-03      2.38e-02      1.03e-02    3.3e-05
1004000      7.91e+00      2.32e-03      7.91e-02      1.11e-02    3.2e-05
1006000      7.01e+00      8.84e-04      7.01e-02      9.08e-03    3.2e-05
1008000      8.33e+00      5.55e-03      8.33e-02      1.24e-02    3.2e-05
1010000      1.35e+01      5.60e-04      1.35e-01      2.41e-02    3.2e-05
1012000      8.37e+00      4.05e-04      8.37e-02      1.10e-02    3.1e-05
1014000      7.05e+00      4.99e-03      7.04e-02      1.90e-02    3.1e-05
1016000      1.89e+00      6.06e-03      1.88e-02      9.59e-03    3.1e-05
1018000      8.22e+00      2.86e-03      8.22e-02      1.55e-02    3.1e-05
1020000      7.67e+00      1.11e-03      7.67e-02      8.50e-03    3.1e-05
1022000      8.16e+00      5.42e-03      8.16e-02      1.53e-02    3.0e-05
1024000      8.33e+00      8.10e-04      8.33e-02      9.94e-03    3.0e-05
1026000      6.02e+00      6.97e-04      6.02e-02      1.07e-02    3.0e-05
1028000      4.50e+00      1.45e-03      4.50e-02      1.25e-02    3.0e-05
1030000      5.04e+00      3.52e-03      5.04e-02      1.09e-02    3.0e-05
1032000      4.94e+00      2.25e-04      4.94e-02      1.26e-02    2.9e-05
1034000      6.12e+00      2.35e-03      6.11e-02      1.01e-02    2.9e-05
1036000      7.75e+00      4.66e-04      7.74e-02      1.48e-02    2.9e-05
1038000      9.89e+00      5.49e-04      9.89e-02      9.36e-03    2.9e-05
1040000      9.63e+00      1.99e-03      9.63e-02      1.77e-02    2.9e-05
1042000      7.55e+00      1.62e-03      7.55e-02      1.40e-02    2.8e-05
1044000      7.03e+00      4.07e-03      7.03e-02      1.37e-02    2.8e-05
1046000      9.08e+00      1.17e-03      9.08e-02      1.56e-02    2.8e-05
1048000      9.73e+00      1.34e-03      9.73e-02      1.99e-02    2.8e-05
1050000      8.33e+00      1.48e-03      8.33e-02      2.53e-02    2.8e-05
1052000      7.97e+00      5.37e-03      7.96e-02      1.55e-02    2.7e-05
1054000      8.34e+00      2.55e-03      8.33e-02      1.70e-02    2.7e-05
1056000      9.75e+00      7.24e-04      9.75e-02      1.87e-02    2.7e-05
1058000      7.65e+00      1.01e-03      7.65e-02      1.22e-02    2.7e-05
1060000      8.43e+00      3.05e-03      8.43e-02      1.79e-02    2.7e-05
1062000      5.87e+00      3.83e-03      5.87e-02      8.52e-03    2.6e-05
1064000      8.22e+00      1.34e-04      8.21e-02      1.55e-02    2.6e-05
1066000      4.42e+00      3.41e-03      4.41e-02      1.70e-02    2.6e-05
1068000      1.32e+00      2.42e-03      1.15e-02      3.25e-02    2.6e-05
1070000      7.20e+00      1.96e-03      7.20e-02      2.28e-02    2.6e-05
1072000      7.52e+00      7.18e-03      7.51e-02      2.65e-02    2.6e-05
1074000      8.17e+00      1.13e-01      8.10e-02      6.66e-02    2.5e-05
1076000      7.79e+00      5.37e-03      7.78e-02      1.99e-02    2.5e-05
1078000      8.99e+00      8.15e-03      8.98e-02      1.72e-02    2.5e-05
1080000      8.35e+00      3.00e-03      8.35e-02      7.63e-03    2.5e-05
1082000      6.06e+00      2.76e-03      6.06e-02      1.40e-02    2.5e-05
1084000      9.43e+00      3.83e-03      9.42e-02      3.25e-02    2.5e-05
1086000      5.00e+00      3.29e-03      4.99e-02      1.31e-02    2.4e-05
1088000      6.78e+00      2.98e-03      6.77e-02      2.66e-02    2.4e-05
1090000      7.93e+00      5.36e-04      7.93e-02      1.02e-02    2.4e-05
1092000      6.34e+00      1.68e-04      6.34e-02      1.28e-02    2.4e-05
1094000      8.03e+00      3.13e-03      8.03e-02      6.66e-03    2.4e-05
1096000      6.74e+00      4.09e-04      6.73e-02      1.27e-02    2.4e-05
1098000      5.01e+00      1.93e-03      5.00e-02      8.73e-03    2.3e-05
1100000      1.01e+01      2.68e-03      1.01e-01      9.44e-03    2.3e-05
1102000      2.06e+00      2.91e-03      2.04e-02      1.51e-02    2.3e-05
1104000      5.34e+00      1.18e-03      5.34e-02      3.44e-03    2.3e-05
1106000      5.68e+00      1.01e-03      5.67e-02      1.36e-02    2.3e-05
1108000      9.92e+00      5.34e-03      9.91e-02      1.92e-02    2.3e-05
1110000      8.84e+00      1.08e-02      8.84e-02      1.47e-02    2.2e-05
1112000      4.49e+00      6.82e-04      4.48e-02      2.38e-02    2.2e-05
1114000      5.07e+00      5.39e-04      5.07e-02      1.35e-02    2.2e-05
1116000      8.76e+00      4.44e-03      8.75e-02      1.29e-02    2.2e-05
1118000      7.02e+00      5.13e-03      7.01e-02      1.38e-02    2.2e-05
1120000      3.37e+00      3.28e-03      3.37e-02      6.24e-03    2.2e-05
1122000      1.97e+00      8.58e-03      1.96e-02      9.50e-03    2.2e-05
1124000      6.19e+00      1.10e-03      6.19e-02      9.28e-03    2.1e-05
1126000      8.46e+00      3.46e-03      8.46e-02      2.21e-02    2.1e-05
1128000      5.92e+00      3.50e-03      5.91e-02      1.11e-02    2.1e-05
1130000      6.60e+00      1.15e-03      6.58e-02      3.33e-02    2.1e-05
1132000      6.08e+00      4.65e-04      6.07e-02      1.21e-02    2.1e-05
1134000      6.50e+00      5.57e-03      6.50e-02      1.45e-02    2.1e-05
1136000      7.56e+00      1.08e-03      7.55e-02      9.88e-03    2.1e-05
1138000      9.35e+00      4.90e-03      9.35e-02      2.01e-02    2.0e-05
1140000      5.63e+00      2.92e-03      5.62e-02      1.57e-02    2.0e-05
1142000      6.43e+00      1.46e-03      6.42e-02      1.54e-02    2.0e-05
1144000      6.75e+00      5.42e-05      6.75e-02      1.31e-02    2.0e-05
1146000      2.13e+00      8.08e-04      2.12e-02      1.22e-02    2.0e-05
1148000      6.81e+00      1.76e-04      6.81e-02      7.36e-03    2.0e-05
1150000      3.05e+00      7.22e-04      3.05e-02      6.30e-03    2.0e-05
1152000      8.81e+00      4.19e-03      8.80e-02      2.94e-02    1.9e-05
1154000      2.53e+00      8.57e-03      2.51e-02      1.39e-02    1.9e-05
1156000      7.27e+00      7.59e-04      7.26e-02      2.16e-02    1.9e-05
1158000      6.89e+00      5.27e-04      6.89e-02      7.17e-03    1.9e-05
1160000      1.98e+00      1.62e-03      1.97e-02      9.55e-03    1.9e-05
1162000      5.72e+00      2.17e-03      5.72e-02      7.52e-03    1.9e-05
1164000      5.06e+00      3.01e-03      5.05e-02      1.27e-02    1.9e-05
1166000      4.11e+00      3.95e-03      4.11e-02      1.11e-02    1.9e-05
1168000      8.01e+00      1.32e-03      8.01e-02      3.89e-03    1.8e-05
1170000      6.62e+00      1.54e-03      6.61e-02      1.85e-02    1.8e-05
1172000      6.92e+00      9.48e-04      6.92e-02      1.15e-02    1.8e-05
1174000      7.03e+00      3.76e-03      7.03e-02      1.82e-02    1.8e-05
1176000      5.03e+00      4.91e-03      5.02e-02      1.92e-02    1.8e-05
1178000      7.06e+00      1.18e-03      7.06e-02      1.41e-02    1.8e-05
1180000      5.21e+00      2.14e-03      5.20e-02      1.20e-02    1.8e-05
1182000      7.39e+00      1.08e-03      7.38e-02      2.18e-02    1.8e-05
1184000      4.82e+00      1.07e-03      4.82e-02      7.57e-03    1.7e-05
1186000      5.39e+00      2.35e-03      5.39e-02      1.72e-02    1.7e-05
1188000      9.76e+00      3.30e-03      9.76e-02      2.09e-02    1.7e-05
1190000      1.01e+01      4.66e-03      1.01e-01      2.22e-02    1.7e-05
1192000      8.02e+00      3.10e-04      8.02e-02      8.02e-03    1.7e-05
1194000      5.86e+00      1.41e-03      5.85e-02      1.17e-02    1.7e-05
1196000      8.45e-01      1.98e-03      7.86e-03      1.55e-02    1.7e-05
1198000      1.70e+00      1.17e-03      1.70e-02      4.63e-03    1.7e-05
1200000      6.46e+00      6.73e-04      6.44e-02      2.25e-02    1.7e-05
1202000      6.48e+00      4.74e-03      6.47e-02      8.63e-03    1.6e-05
1204000      8.59e+00      8.92e-04      8.59e-02      8.65e-03    1.6e-05
1206000      3.33e+00      4.53e-03      3.32e-02      1.51e-02    1.6e-05
1208000      3.66e+00      7.77e-04      3.66e-02      9.81e-03    1.6e-05
1210000      5.86e+00      6.67e-04      5.85e-02      1.79e-02    1.6e-05
1212000      2.69e+00      1.49e-03      2.69e-02      5.79e-03    1.6e-05
1214000      8.95e+00      5.37e-03      8.95e-02      1.60e-02    1.6e-05
1216000      7.17e+00      3.10e-03      7.17e-02      9.05e-03    1.6e-05
1218000      6.86e+00      1.81e-03      6.85e-02      3.31e-02    1.6e-05
1220000      4.55e+00      7.20e-04      4.54e-02      1.35e-02    1.5e-05
1222000      7.78e+00      3.55e-04      7.78e-02      9.14e-03    1.5e-05
1224000      7.15e+00      3.51e-03      7.15e-02      2.05e-02    1.5e-05
1226000      9.85e+00      5.99e-03      9.85e-02      1.26e-02    1.5e-05
1228000      7.76e+00      1.51e-03      7.75e-02      1.70e-02    1.5e-05
1230000      8.39e+00      2.08e-03      8.39e-02      1.36e-02    1.5e-05
1232000      8.53e+00      2.62e-04      8.52e-02      1.57e-02    1.5e-05
1234000      7.99e+00      3.65e-03      7.99e-02      1.43e-02    1.5e-05
1236000      7.39e+00      2.40e-03      7.38e-02      1.99e-02    1.5e-05
1238000      7.15e+00      1.12e-03      7.15e-02      1.08e-02    1.5e-05
1240000      3.82e+00      4.82e-03      3.81e-02      1.60e-02    1.4e-05
1242000      1.91e+00      2.00e-03      1.90e-02      8.84e-03    1.4e-05
1244000      2.67e+00      1.67e-03      2.67e-02      1.45e-02    1.4e-05
1246000      7.74e+00      2.23e-03      7.73e-02      2.63e-02    1.4e-05
1248000      8.44e+00      2.38e-05      8.43e-02      1.88e-02    1.4e-05
1250000      4.89e+00      3.73e-03      4.88e-02      1.65e-02    1.4e-05
1252000      4.87e+00      2.54e-03      4.86e-02      1.61e-02    1.4e-05
1254000      8.01e+00      2.24e-03      8.01e-02      1.80e-02    1.4e-05
1256000      7.66e+00      7.80e-03      7.66e-02      1.36e-02    1.4e-05
1258000      4.66e+00      5.70e-04      4.65e-02      2.10e-02    1.4e-05
1260000      6.63e+00      8.20e-04      6.62e-02      1.15e-02    1.3e-05
1262000      1.68e+00      9.61e-04      1.65e-02      1.41e-02    1.3e-05
1264000      4.95e+00      2.73e-03      4.94e-02      1.32e-02    1.3e-05
1266000      9.60e+00      3.02e-03      9.59e-02      2.83e-02    1.3e-05
1268000      1.01e+01      7.98e-03      1.01e-01      3.08e-02    1.3e-05
1270000      9.55e+00      1.03e-03      9.54e-02      1.96e-02    1.3e-05
1272000      6.87e+00      1.81e-03      6.86e-02      1.53e-02    1.3e-05
1274000      2.24e+00      4.54e-03      2.22e-02      1.54e-02    1.3e-05
1276000      7.85e+00      3.84e-04      7.84e-02      1.88e-02    1.3e-05
1278000      5.79e+00      5.08e-03      5.79e-02      1.29e-02    1.3e-05
1280000      3.54e+00      4.23e-03      3.54e-02      1.23e-02    1.3e-05
1282000      1.38e+00      2.53e-03      1.36e-02      1.05e-02    1.2e-05
1284000      2.23e+00      1.33e-03      2.23e-02      4.95e-03    1.2e-05
1286000      1.27e+00      1.17e-03      1.25e-02      1.00e-02    1.2e-05
1288000      5.17e+00      2.55e-03      5.16e-02      1.55e-02    1.2e-05
1290000      6.36e+00      4.98e-03      6.36e-02      1.91e-02    1.2e-05
1292000      4.92e+00      4.60e-03      4.92e-02      1.27e-02    1.2e-05
1294000      1.85e+00      3.77e-03      1.83e-02      1.02e-02    1.2e-05
1296000      7.32e+00      2.22e-03      7.31e-02      1.77e-02    1.2e-05
1298000      5.20e+00      1.43e-03      5.20e-02      1.63e-02    1.2e-05
1300000      4.64e+00      5.65e-04      4.64e-02      8.18e-03    1.2e-05
1302000      1.11e+01      2.11e-03      1.11e-01      2.54e-02    1.2e-05
1304000      6.01e+00      4.48e-04      6.01e-02      1.10e-02    1.2e-05
1306000      5.55e+00      2.01e-03      5.55e-02      6.53e-03    1.2e-05
1308000      7.23e+00      2.23e-03      7.23e-02      1.56e-02    1.1e-05
1310000      9.01e+00      1.17e-03      9.01e-02      1.03e-02    1.1e-05
1312000      7.34e+00      1.54e-03      7.34e-02      1.99e-02    1.1e-05
1314000      6.16e+00      1.43e-03      6.16e-02      5.68e-03    1.1e-05
1316000      1.13e+01      8.88e-03      1.12e-01      5.52e-02    1.1e-05
1318000      2.38e+00      2.26e-03      2.37e-02      9.75e-03    1.1e-05
1320000      2.85e+00      9.24e-04      2.85e-02      3.68e-03    1.1e-05
1322000      6.57e+00      3.35e-03      6.56e-02      1.64e-02    1.1e-05
1324000      4.30e+00      1.14e-03      4.29e-02      1.06e-02    1.1e-05
1326000      8.05e+00      3.74e-03      8.05e-02      1.92e-02    1.1e-05
1328000      1.88e+00      3.26e-03      1.85e-02      1.44e-02    1.1e-05
1330000      6.60e+00      1.59e-03      6.60e-02      9.79e-03    1.1e-05
1332000      7.45e+00      4.21e-03      7.45e-02      1.30e-02    1.1e-05
1334000      5.48e+00      4.28e-04      5.46e-02      2.86e-02    1.0e-05
1336000      9.73e+00      4.99e-03      9.73e-02      1.03e-02    1.0e-05
1338000      9.94e+00      7.49e-03      9.93e-02      2.13e-02    1.0e-05
1340000      7.70e+00      3.74e-04      7.70e-02      8.86e-03    1.0e-05
1342000      8.45e+00      3.21e-03      8.45e-02      1.17e-02    1.0e-05
1344000      8.24e+00      2.62e-03      8.23e-02      1.11e-02    1.0e-05
1346000      5.35e+00      1.35e-03      5.34e-02      1.24e-02    1.0e-05
1348000      6.75e-01      1.79e-04      6.69e-03      4.32e-03    1.0e-05
1350000      8.87e+00      1.58e-03      8.87e-02      7.67e-03    9.9e-06
1352000      1.05e+01      1.85e-03      1.05e-01      1.47e-02    9.8e-06
1354000      5.28e+00      8.43e-04      5.27e-02      1.67e-02    9.8e-06
1356000      8.20e+00      2.07e-03      8.19e-02      1.56e-02    9.7e-06
1358000      9.65e+00      1.94e-03      9.63e-02      2.84e-02    9.6e-06
1360000      5.79e+00      3.30e-03      5.79e-02      6.19e-03    9.6e-06
1362000      8.90e+00      3.97e-03      8.90e-02      1.21e-02    9.5e-06
1364000      6.57e+00      2.09e-03      6.57e-02      1.52e-02    9.4e-06
1366000      7.42e+00      1.31e-03      7.42e-02      1.15e-02    9.4e-06
1368000      7.32e+00      9.07e-04      7.32e-02      7.64e-03    9.3e-06
1370000      1.89e+00      1.79e-03      1.88e-02      8.12e-03    9.2e-06
1372000      2.10e+00      2.54e-03      2.09e-02      1.49e-02    9.2e-06
1374000      9.21e+00      2.61e-03      9.20e-02      2.27e-02    9.1e-06
1376000      6.65e+00      1.48e-03      6.64e-02      9.36e-03    9.1e-06
1378000      6.11e+00      2.74e-03      6.11e-02      9.07e-03    9.0e-06
1380000      5.63e+00      2.50e-03      5.63e-02      7.51e-03    8.9e-06
1382000      3.50e+00      3.26e-03      3.50e-02      9.57e-03    8.9e-06
1384000      4.02e+00      1.62e-03      4.01e-02      1.77e-02    8.8e-06
1386000      7.99e+00      4.33e-04      7.98e-02      2.03e-02    8.7e-06
1388000      5.78e+00      4.71e-03      5.78e-02      2.31e-02    8.7e-06
1390000      7.47e+00      1.74e-03      7.47e-02      1.75e-02    8.6e-06
1392000      6.54e+00      2.57e-03      6.53e-02      1.06e-02    8.6e-06
1394000      6.97e+00      3.20e-04      6.97e-02      9.73e-03    8.5e-06
1396000      7.58e+00      3.17e-03      7.58e-02      1.25e-02    8.5e-06
1398000      3.54e+00      6.06e-03      3.48e-02      4.80e-02    8.4e-06
1400000      5.88e+00      1.49e-03      5.88e-02      1.35e-02    8.3e-06
1402000      5.79e+00      2.50e-03      5.78e-02      8.24e-03    8.3e-06
1404000      3.12e+00      1.79e-03      3.11e-02      6.35e-03    8.2e-06
1406000      5.51e+00      1.60e-03      5.50e-02      1.24e-02    8.2e-06
1408000      8.54e+00      1.83e-03      8.54e-02      9.62e-03    8.1e-06
1410000      4.66e+00      2.78e-03      4.66e-02      1.21e-02    8.1e-06
1412000      8.49e+00      1.08e-03      8.48e-02      2.73e-02    8.0e-06
1414000      7.11e+00      2.57e-04      7.11e-02      1.51e-02    7.9e-06
1416000      6.30e+00      4.24e-03      6.28e-02      3.20e-02    7.9e-06
1418000      6.66e+00      2.97e-03      6.65e-02      7.06e-03    7.8e-06
