#  step      rmse_trn    rmse_e_trn    rmse_f_trn    rmse_v_trn         lr
 284000      1.59e+01      1.87e-02      1.59e-01      3.75e-02    3.8e-04
 286000      7.92e+00      8.50e-03      7.87e-02      4.79e-02    3.8e-04
 288000      1.39e+01      3.19e-03      1.39e-01      2.20e-02    3.7e-04
 290000      4.98e+00      4.63e-03      4.94e-02      3.75e-02    3.7e-04
 292000      9.42e+00      4.71e-03      9.42e-02      2.57e-02    3.7e-04
 294000      1.16e+01      2.80e-02      1.16e-01      4.79e-02    3.7e-04
 296000      1.40e+01      8.77e-03      1.40e-01      3.09e-02    3.6e-04
 298000      1.38e+01      6.07e-03      1.38e-01      1.71e-02    3.6e-04
 300000      2.10e+01      1.13e-02      2.10e-01      1.83e-02    3.6e-04
 302000      1.40e+01      1.61e-02      1.40e-01      2.55e-02    3.6e-04
 304000      1.11e+01      4.65e-03      1.11e-01      1.73e-02    3.5e-04
 306000      1.12e+01      1.19e-02      1.12e-01      5.52e-02    3.5e-04
 308000      1.50e+01      2.24e-02      1.50e-01      1.93e-02    3.5e-04
 310000      8.24e+00      1.12e-02      8.22e-02      3.05e-02    3.5e-04
 312000      1.73e+01      6.77e-03      1.73e-01      4.75e-02    3.4e-04
 314000      1.59e+01      4.03e-03      1.59e-01      2.93e-02    3.4e-04
 316000      1.37e+01      1.15e-03      1.36e-01      3.82e-02    3.4e-04
 318000      6.83e+00      2.11e-03      6.83e-02      1.60e-02    3.4e-04
 320000      1.15e+01      2.06e-02      1.15e-01      1.30e-02    3.3e-04
 322000      1.44e+01      1.83e-02      1.44e-01      1.58e-02    3.3e-04
 324000      1.45e+01      2.54e-02      1.45e-01      1.52e-02    3.3e-04
 326000      9.86e+00      2.31e-02      9.85e-02      1.64e-02    3.3e-04
 328000      1.32e+01      2.38e-03      1.32e-01      2.61e-02    3.3e-04
 330000      1.20e+01      9.09e-03      1.20e-01      2.25e-02    3.2e-04
 332000      1.73e+01      1.83e-02      1.73e-01      2.88e-02    3.2e-04
 334000      1.35e+01      3.14e-02      1.35e-01      2.08e-02    3.2e-04
 336000      1.52e+01      3.33e-02      1.51e-01      3.07e-02    3.2e-04
 338000      1.07e+01      3.57e-03      1.07e-01      2.66e-02    3.1e-04
 340000      8.52e+00      2.57e-02      8.48e-02      3.50e-02    3.1e-04
 342000      2.12e+01      7.59e-04      2.11e-01      4.38e-02    3.1e-04
 344000      1.08e+01      9.16e-04      1.07e-01      3.42e-02    3.1e-04
 346000      1.59e+01      1.29e-02      1.59e-01      5.21e-02    3.1e-04
 348000      1.25e+01      8.26e-04      1.25e-01      4.08e-02    3.0e-04
 350000      8.26e+00      1.24e-02      8.24e-02      3.13e-02    3.0e-04
 352000      1.49e+01      8.55e-03      1.49e-01      2.53e-02    3.0e-04
 354000      1.62e+01      2.06e-02      1.62e-01      3.15e-02    3.0e-04
 356000      1.02e+01      6.82e-03      1.02e-01      2.77e-02    3.0e-04
 358000      1.72e+01      4.23e-04      1.71e-01      7.34e-02    2.9e-04
 360000      1.08e+01      1.31e-02      1.08e-01      3.45e-02    2.9e-04
 362000      1.32e+01      7.33e-03      1.32e-01      3.12e-02    2.9e-04
 364000      1.74e+01      3.72e-02      1.74e-01      3.48e-02    2.9e-04
 366000      9.68e+00      1.65e-03      9.67e-02      2.17e-02    2.9e-04
 368000      1.52e+01      9.94e-03      1.52e-01      3.55e-02    2.8e-04
 370000      1.39e+01      1.85e-02      1.39e-01      3.86e-02    2.8e-04
 372000      1.15e+01      1.11e-02      1.14e-01      4.36e-02    2.8e-04
 374000      8.38e+00      2.82e-02      8.35e-02      4.04e-02    2.8e-04
 376000      1.36e+01      1.45e-02      1.36e-01      2.05e-02    2.8e-04
 378000      6.31e+00      9.42e-03      6.27e-02      3.76e-02    2.7e-04
 380000      1.53e+01      7.23e-03      1.53e-01      6.11e-02    2.7e-04
 382000      1.32e+01      1.64e-02      1.31e-01      4.88e-02    2.7e-04
 384000      1.49e+01      1.10e-02      1.49e-01      1.94e-02    2.7e-04
 386000      6.23e+00      5.12e-03      6.20e-02      3.29e-02    2.7e-04
 388000      8.24e+00      5.89e-03      8.18e-02      4.62e-02    2.7e-04
 390000      9.98e+00      6.19e-03      9.97e-02      2.14e-02    2.6e-04
 392000      7.99e+00      8.29e-04      7.98e-02      2.47e-02    2.6e-04
 394000      1.49e+01      1.02e-02      1.49e-01      1.75e-02    2.6e-04
 396000      6.20e+00      1.76e-02      6.18e-02      2.24e-02    2.6e-04
 398000      1.41e+01      1.64e-02      1.41e-01      2.06e-02    2.6e-04
 400000      1.76e+01      8.40e-03      1.76e-01      4.60e-02    2.5e-04
 402000      4.99e+00      1.22e-04      4.95e-02      2.92e-02    2.5e-04
 404000      1.33e+01      5.88e-03      1.33e-01      8.82e-03    2.5e-04
 406000      4.96e+00      7.62e-03      4.96e-02      7.54e-03    2.5e-04
 408000      7.34e+00      1.48e-02      7.31e-02      3.12e-02    2.5e-04
 410000      1.04e+01      4.47e-03      1.04e-01      1.94e-02    2.5e-04
 412000      1.33e+01      1.17e-03      1.33e-01      2.91e-02    2.4e-04
 414000      1.23e+01      1.39e-02      1.23e-01      1.80e-02    2.4e-04
 416000      7.23e+00      1.05e-02      7.20e-02      3.20e-02    2.4e-04
 418000      6.36e+00      3.30e-03      6.35e-02      1.81e-02    2.4e-04
 420000      7.96e+00      9.74e-03      7.96e-02      1.83e-02    2.4e-04
 422000      7.49e+00      1.65e-03      7.46e-02      3.18e-02    2.4e-04
 424000      9.60e+00      1.42e-02      9.58e-02      5.15e-02    2.3e-04
 426000      8.25e+00      1.08e-02      8.23e-02      2.60e-02    2.3e-04
 428000      1.37e+01      7.92e-03      1.37e-01      2.77e-02    2.3e-04
 430000      8.23e+00      4.93e-03      8.23e-02      1.11e-02    2.3e-04
 432000      1.04e+01      2.84e-03      1.03e-01      3.79e-02    2.3e-04
 434000      5.74e+00      1.02e-02      5.68e-02      5.97e-02    2.3e-04
 436000      1.50e+01      1.52e-02      1.50e-01      2.06e-02    2.3e-04
 438000      8.71e+00      8.57e-03      8.71e-02      1.62e-02    2.2e-04
 440000      1.03e+01      6.28e-03      1.03e-01      2.88e-02    2.2e-04
 442000      1.34e+01      4.49e-04      1.34e-01      2.49e-02    2.2e-04
 444000      1.70e+01      4.03e-03      1.70e-01      2.96e-02    2.2e-04
 446000      1.21e+01      4.12e-02      1.21e-01      3.21e-02    2.2e-04
 448000      9.29e+00      6.00e-04      9.28e-02      2.25e-02    2.2e-04
 450000      9.48e+00      1.35e-02      9.48e-02      2.27e-02    2.1e-04
 452000      1.04e+01      1.41e-02      1.04e-01      9.74e-03    2.1e-04
 454000      1.03e+01      5.89e-03      1.03e-01      3.13e-02    2.1e-04
 456000      1.57e+01      6.22e-03      1.57e-01      3.40e-02    2.1e-04
 458000      1.23e+01      3.42e-03      1.23e-01      2.27e-02    2.1e-04
 460000      8.74e+00      3.35e-03      8.73e-02      2.08e-02    2.1e-04
 462000      1.04e+01      7.44e-03      1.03e-01      4.54e-02    2.1e-04
 464000      9.99e+00      4.25e-03      9.98e-02      1.75e-02    2.0e-04
 466000      1.24e+01      1.69e-02      1.24e-01      3.58e-02    2.0e-04
 468000      1.28e+01      4.09e-03      1.28e-01      4.38e-02    2.0e-04
 470000      3.58e+00      1.43e-02      3.56e-02      2.42e-02    2.0e-04
 472000      1.24e+01      7.35e-03      1.24e-01      3.60e-02    2.0e-04
 474000      1.22e+01      1.69e-02      1.22e-01      1.92e-02    2.0e-04
 476000      1.06e+01      7.02e-03      1.05e-01      3.24e-02    2.0e-04
 478000      1.15e+01      1.91e-03      1.15e-01      1.49e-02    2.0e-04
 480000      3.65e+00      6.98e-03      3.62e-02      3.25e-02    1.9e-04
 482000      1.14e+01      1.62e-03      1.14e-01      1.47e-02    1.9e-04
 484000      1.76e+01      4.56e-03      1.76e-01      3.79e-02    1.9e-04
 486000      4.74e+00      6.85e-03      4.72e-02      2.21e-02    1.9e-04
 488000      1.38e+01      1.89e-02      1.38e-01      4.12e-02    1.9e-04
 490000      5.65e+00      9.32e-03      5.64e-02      1.78e-02    1.9e-04
 492000      4.30e+00      2.59e-02      4.26e-02      3.49e-02    1.9e-04
 494000      1.14e+01      1.28e-02      1.14e-01      4.29e-02    1.8e-04
 496000      1.24e+01      2.62e-03      1.24e-01      1.99e-02    1.8e-04
 498000      1.05e+01      7.88e-03      1.05e-01      2.82e-02    1.8e-04
 500000      1.81e+01      7.22e-03      1.81e-01      3.69e-02    1.8e-04
 502000      1.43e+01      1.21e-03      1.43e-01      3.92e-02    1.8e-04
 504000      1.17e+01      1.65e-03      1.17e-01      2.80e-02    1.8e-04
 506000      1.52e+01      4.38e-03      1.52e-01      3.06e-02    1.8e-04
 508000      7.64e+00      2.23e-03      7.63e-02      2.95e-02    1.8e-04
 510000      1.69e+01      2.80e-03      1.69e-01      5.14e-02    1.7e-04
 512000      1.68e+01      3.22e-03      1.67e-01      2.92e-02    1.7e-04
 514000      1.76e+01      2.39e-03      1.75e-01      4.79e-02    1.7e-04
 516000      1.09e+01      5.14e-03      1.09e-01      1.62e-02    1.7e-04
